portfolio_id,case_id,company_id,borrower_name,sector,project_sector,scenario_type,trend_type,lender_type,portfolio_category,secured_unsecured,retail_corporate,portfolio_outstanding_inr,portfolio_share_pct,gross_npa_pct,net_npa_pct,npa_trend_qoq_ppts,write_off_ratio_pct,company_gross_npa_pct,company_net_npa_pct,restructured_assets_pct,provisioning_coverage_ratio,credit_cost_pct,top_10_borrower_concentration_pct,top_5_sector_concentration_pct,return_on_assets_pct,net_interest_margin_pct,capital_adequacy_ratio_pct,vintage_2020_npa_pct,vintage_2021_npa_pct,vintage_2022_npa_pct,vintage_2023_npa_pct,vintage_2024_npa_pct,feeds_capacity,feeds_capital,feeds_conditions,feeds_character,data_as_of_date,reporting_period,source_document_id,extraction_confidence,risk_flags
PORT_CAM_00658_04,CAM_00658,COMP_00658,Fusion Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,9126290445.71,14.4,3.29,0.65,-0.2,1.25,2.97,0.59,0.6,80.1,0.69,13.3,68.1,2.58,11.27,22.4,5.07,5.07,2.96,1.97,0.66,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00658,high,none
PORT_CAM_00658_05,CAM_00658,COMP_00658,Fusion Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,5243539629.41,8.3,1.93,0.38,-0.23,0.54,2.97,0.59,0.6,80.1,0.69,13.3,68.1,2.58,11.27,22.4,2.97,2.97,1.74,1.16,0.39,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00658,medium,none
PORT_CAM_00658_06,CAM_00658,COMP_00658,Fusion Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,4243324441.25,6.7,4.82,0.96,0.09,1.2,2.97,0.59,0.6,80.1,0.69,13.3,68.1,2.58,11.27,22.4,7.42,7.42,4.34,2.89,0.96,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00658,high,none
PORT_CAM_00658_07,CAM_00658,COMP_00658,Fusion Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,3418150523.91,5.4,4.88,0.97,-0.17,0.61,2.97,0.59,0.6,80.1,0.69,13.3,68.1,2.58,11.27,22.4,7.52,7.52,4.39,2.93,0.98,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00658,high,none
PORT_CAM_00675_01,CAM_00675,COMP_00675,GACM Technologies Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,secured_retail,secured,retail,7768558502.55,22.5,5.38,2.13,-0.11,0.7,5.59,2.21,3.88,60.5,2.43,9.4,49.6,1.04,10.7,16.4,10.77,10.77,6.29,4.2,1.4,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00675,high,none
PORT_CAM_00675_02,CAM_00675,COMP_00675,GACM Technologies Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,unsecured_retail,unsecured,retail,6537268881.96,19.0,7.21,2.85,0.04,1.27,5.59,2.21,3.88,60.5,2.43,9.4,49.6,1.04,10.7,16.4,14.43,14.43,8.44,5.62,1.87,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00675,high,none
PORT_CAM_00675_03,CAM_00675,COMP_00675,GACM Technologies Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,msme,unsecured,corporate,6270769818.72,18.2,6.96,2.75,-0.04,2.13,5.59,2.21,3.88,60.5,2.43,9.4,49.6,1.04,10.7,16.4,13.93,13.93,8.14,5.43,1.81,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00675,high,none
PORT_CAM_00675_04,CAM_00675,COMP_00675,GACM Technologies Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,vehicle_finance,secured,corporate,4140399327.53,12.0,6.04,2.39,0.16,0.42,5.59,2.21,3.88,60.5,2.43,9.4,49.6,1.04,10.7,16.4,12.09,12.09,7.07,4.71,1.57,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00675,medium,none
PORT_CAM_00675_05,CAM_00675,COMP_00675,GACM Technologies Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,gold_loan,secured,retail,3798957637.72,11.0,3.93,1.55,-0.26,0.96,5.59,2.21,3.88,60.5,2.43,9.4,49.6,1.04,10.7,16.4,7.87,7.87,4.6,3.07,1.02,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00675,medium,none
PORT_CAM_00675_06,CAM_00675,COMP_00675,GACM Technologies Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,personal_loan,unsecured,retail,3340426017.54,9.7,7.09,2.8,-0.46,1.23,5.59,2.21,3.88,60.5,2.43,9.4,49.6,1.04,10.7,16.4,14.19,14.19,8.3,5.53,1.84,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00675,medium,none
PORT_CAM_00675_07,CAM_00675,COMP_00675,GACM Technologies Limited,Financial Services,NBFC,moderate_anomaly,stable,nbfc_retail,microfinance,unsecured,retail,2612491410.88,7.6,7.3,2.88,-0.44,0.6,5.59,2.21,3.88,60.5,2.43,9.4,49.6,1.04,10.7,16.4,14.61,14.61,8.54,5.69,1.9,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00675,medium,none
PORT_CAM_00676_01,CAM_00676,COMP_00676,GACM Technologies Limited,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,6163493148.99,20.1,3.3,1.03,-0.5,0.38,3.72,1.16,1.32,68.7,1.17,15.1,46.4,1.73,7.02,16.4,5.08,5.08,2.97,1.98,0.66,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00676,high,none
PORT_CAM_00676_02,CAM_00676,COMP_00676,GACM Technologies Limited,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,5488422606.7,17.9,5.67,1.77,-0.25,1.02,3.72,1.16,1.32,68.7,1.17,15.1,46.4,1.73,7.02,16.4,8.73,8.73,5.1,3.4,1.13,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00676,medium,none
PORT_CAM_00676_03,CAM_00676,COMP_00676,GACM Technologies Limited,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,4609694454.32,15.0,4.04,1.26,-0.49,1.2,3.72,1.16,1.32,68.7,1.17,15.1,46.4,1.73,7.02,16.4,6.22,6.22,3.64,2.42,0.81,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00676,high,none
PORT_CAM_00676_04,CAM_00676,COMP_00676,GACM Technologies Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,4520431243.75,14.7,3.8,1.19,0.01,0.94,3.72,1.16,1.32,68.7,1.17,15.1,46.4,1.73,7.02,16.4,5.85,5.85,3.42,2.28,0.76,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00676,medium,none
PORT_CAM_00676_05,CAM_00676,COMP_00676,GACM Technologies Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,4290083487.91,14.0,1.98,0.62,0.17,0.36,3.72,1.16,1.32,68.7,1.17,15.1,46.4,1.73,7.02,16.4,3.05,3.05,1.78,1.19,0.4,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00676,medium,none
PORT_CAM_00676_06,CAM_00676,COMP_00676,GACM Technologies Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,3437414099.33,11.2,5.66,1.77,-0.18,1.03,3.72,1.16,1.32,68.7,1.17,15.1,46.4,1.73,7.02,16.4,8.72,8.72,5.09,3.4,1.13,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00676,high,none
PORT_CAM_00676_07,CAM_00676,COMP_00676,GACM Technologies Limited,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,2161024325.52,7.0,5.84,1.83,-0.22,0.43,3.72,1.16,1.32,68.7,1.17,15.1,46.4,1.73,7.02,16.4,8.99,8.99,5.26,3.5,1.17,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00676,high,none
PORT_CAM_00680_01,CAM_00680,COMP_00680,Gretex Corporate Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,10211838614.77,19.3,4.02,0.98,-0.13,1.19,4.26,1.04,1.64,75.7,0.92,10.2,45.3,2.81,10.8,20.9,6.19,6.19,3.62,2.41,0.8,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00680,high,none
PORT_CAM_00680_02,CAM_00680,COMP_00680,Gretex Corporate Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,9890537814.23,18.7,5.36,1.3,-0.43,1.51,4.26,1.04,1.64,75.7,0.92,10.2,45.3,2.81,10.8,20.9,8.25,8.25,4.82,3.22,1.07,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00680,high,none
PORT_CAM_00680_03,CAM_00680,COMP_00680,Gretex Corporate Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,9085673602.06,17.2,4.38,1.06,0.15,0.94,4.26,1.04,1.64,75.7,0.92,10.2,45.3,2.81,10.8,20.9,6.75,6.75,3.94,2.63,0.88,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00680,high,none
PORT_CAM_00680_04,CAM_00680,COMP_00680,Gretex Corporate Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,8210220644.67,15.5,3.81,0.93,-0.1,0.44,4.26,1.04,1.64,75.7,0.92,10.2,45.3,2.81,10.8,20.9,5.87,5.87,3.43,2.29,0.76,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00680,medium,none
PORT_CAM_00680_05,CAM_00680,COMP_00680,Gretex Corporate Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,6366590511.3,12.0,3.05,0.74,0.14,0.71,4.26,1.04,1.64,75.7,0.92,10.2,45.3,2.81,10.8,20.9,4.7,4.7,2.75,1.83,0.61,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00680,high,none
PORT_CAM_00680_06,CAM_00680,COMP_00680,Gretex Corporate Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,5025817505.08,9.5,5.04,1.22,-0.33,0.68,4.26,1.04,1.64,75.7,0.92,10.2,45.3,2.81,10.8,20.9,7.76,7.76,4.54,3.02,1.01,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00680,high,none
PORT_CAM_00680_07,CAM_00680,COMP_00680,Gretex Corporate Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,4128168365.08,7.8,6.28,1.53,-0.33,1.63,4.26,1.04,1.64,75.7,0.92,10.2,45.3,2.81,10.8,20.9,9.67,9.67,5.65,3.77,1.26,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00680,high,none
PORT_CAM_00688_01,CAM_00688,COMP_00688,Geojit Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,6865438944.72,20.8,4.99,0.85,0.1,1.59,5.23,0.89,0.52,83.0,0.9,10.7,50.9,2.17,11.64,16.4,7.68,7.68,4.49,2.99,1.0,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00688,high,none
PORT_CAM_00688_02,CAM_00688,COMP_00688,Geojit Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,6758317708.71,20.4,7.49,1.27,-0.01,1.49,5.23,0.89,0.52,83.0,0.9,10.7,50.9,2.17,11.64,16.4,11.53,11.53,6.74,4.49,1.5,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00688,medium,none
PORT_CAM_00688_03,CAM_00688,COMP_00688,Geojit Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,6028555062.6,18.2,5.24,0.89,-0.03,0.92,5.23,0.89,0.52,83.0,0.9,10.7,50.9,2.17,11.64,16.4,8.07,8.07,4.72,3.14,1.05,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00688,high,none
PORT_CAM_00688_04,CAM_00688,COMP_00688,Geojit Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,4842284724.71,14.6,4.95,0.84,-0.07,0.66,5.23,0.89,0.52,83.0,0.9,10.7,50.9,2.17,11.64,16.4,7.62,7.62,4.46,2.97,0.99,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00688,medium,none
PORT_CAM_00688_05,CAM_00688,COMP_00688,Geojit Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,3222379549.51,9.7,3.35,0.57,-0.31,1.29,5.23,0.89,0.52,83.0,0.9,10.7,50.9,2.17,11.64,16.4,5.16,5.16,3.02,2.01,0.67,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00688,high,none
PORT_CAM_00688_06,CAM_00688,COMP_00688,Geojit Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,2968024523.78,9.0,6.22,1.06,-0.15,0.68,5.23,0.89,0.52,83.0,0.9,10.7,50.9,2.17,11.64,16.4,9.58,9.58,5.6,3.73,1.24,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00688,medium,none
PORT_CAM_00688_07,CAM_00688,COMP_00688,Geojit Financial Services Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,2393709728.06,7.2,8.13,1.38,-0.24,1.32,5.23,0.89,0.52,83.0,0.9,10.7,50.9,2.17,11.64,16.4,12.52,12.52,7.32,4.88,1.63,True,True,True,True,2025-02-28,FY2024,PORT_DOC_CAM_00688,high,high_gnpa_segment
PORT_CAM_00690_01,CAM_00690,COMP_00690,GFL Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,2951372142.97,20.5,2.43,0.4,0.07,0.57,3.13,0.51,0.81,83.7,0.52,10.8,63.8,2.51,8.39,24.3,3.74,3.74,2.19,1.46,0.49,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00690,medium,none
PORT_CAM_00690_02,CAM_00690,COMP_00690,GFL Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,2861480659.44,19.9,3.98,0.65,0.02,0.56,3.13,0.51,0.81,83.7,0.52,10.8,63.8,2.51,8.39,24.3,6.13,6.13,3.58,2.39,0.8,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00690,high,none
PORT_CAM_00690_03,CAM_00690,COMP_00690,GFL Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,2590531280.24,18.0,4.03,0.66,0.15,0.56,3.13,0.51,0.81,83.7,0.52,10.8,63.8,2.51,8.39,24.3,6.21,6.21,3.63,2.42,0.81,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00690,high,none
PORT_CAM_00690_04,CAM_00690,COMP_00690,GFL Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,2482599946.82,17.2,2.99,0.49,-0.25,0.88,3.13,0.51,0.81,83.7,0.52,10.8,63.8,2.51,8.39,24.3,4.6,4.6,2.69,1.79,0.6,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00690,medium,none
PORT_CAM_00690_05,CAM_00690,COMP_00690,GFL Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,1727032083.63,12.0,1.15,0.19,-0.1,0.37,3.13,0.51,0.81,83.7,0.52,10.8,63.8,2.51,8.39,24.3,1.77,1.77,1.03,0.69,0.23,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00690,high,none
PORT_CAM_00690_06,CAM_00690,COMP_00690,GFL Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,929695355.59,6.5,5.1,0.83,-0.3,0.8,3.13,0.51,0.81,83.7,0.52,10.8,63.8,2.51,8.39,24.3,7.85,7.85,4.59,3.06,1.02,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00690,medium,none
PORT_CAM_00690_07,CAM_00690,COMP_00690,GFL Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,862896777.46,6.0,5.61,0.91,0.02,2.02,3.13,0.51,0.81,83.7,0.52,10.8,63.8,2.51,8.39,24.3,8.64,8.64,5.05,3.37,1.12,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00690,high,none
PORT_CAM_00693_01,CAM_00693,COMP_00693,GIC Housing Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,secured_retail,secured,retail,1850219585.77,20.2,3.75,0.49,-0.34,0.53,4.35,0.57,1.57,86.8,0.58,16.3,66.2,2.24,7.0,26.3,5.78,5.78,3.38,2.25,0.75,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00693,medium,none
PORT_CAM_00693_02,CAM_00693,COMP_00693,GIC Housing Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,unsecured_retail,unsecured,retail,1733527561.96,19.0,6.17,0.81,-0.44,0.58,4.35,0.57,1.57,86.8,0.58,16.3,66.2,2.24,7.0,26.3,9.5,9.5,5.55,3.7,1.23,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00693,high,none
PORT_CAM_00693_03,CAM_00693,COMP_00693,GIC Housing Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,msme,unsecured,corporate,1636735769.87,17.9,4.5,0.59,0.16,0.96,4.35,0.57,1.57,86.8,0.58,16.3,66.2,2.24,7.0,26.3,6.93,6.93,4.05,2.7,0.9,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00693,high,none
PORT_CAM_00693_04,CAM_00693,COMP_00693,GIC Housing Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,vehicle_finance,secured,corporate,1210108287.0,13.2,3.59,0.47,-0.22,1.15,4.35,0.57,1.57,86.8,0.58,16.3,66.2,2.24,7.0,26.3,5.53,5.53,3.23,2.15,0.72,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00693,high,none
PORT_CAM_00693_05,CAM_00693,COMP_00693,GIC Housing Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,gold_loan,secured,retail,1104777604.21,12.1,2.22,0.29,-0.07,0.26,4.35,0.57,1.57,86.8,0.58,16.3,66.2,2.24,7.0,26.3,3.42,3.42,2.0,1.33,0.44,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00693,high,none
PORT_CAM_00693_06,CAM_00693,COMP_00693,GIC Housing Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,personal_loan,unsecured,retail,1043518923.85,11.4,5.24,0.69,-0.33,0.74,4.35,0.57,1.57,86.8,0.58,16.3,66.2,2.24,7.0,26.3,8.07,8.07,4.72,3.14,1.05,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00693,medium,none
PORT_CAM_00693_07,CAM_00693,COMP_00693,GIC Housing Finance Limited,Financial Services,NBFC,normal,growing,nbfc_retail,microfinance,unsecured,retail,567222497.04,6.2,6.25,0.83,-0.13,0.59,4.35,0.57,1.57,86.8,0.58,16.3,66.2,2.24,7.0,26.3,9.62,9.62,5.62,3.75,1.25,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00693,high,none
PORT_CAM_00695_01,CAM_00695,COMP_00695,General Insurance Corporation of India,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,9682838267.85,16.2,4.02,0.85,0.07,1.39,4.82,1.02,1.67,78.8,1.0,7.6,48.9,2.04,7.56,19.6,6.19,6.19,3.62,2.41,0.8,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00695,high,none
PORT_CAM_00695_02,CAM_00695,COMP_00695,General Insurance Corporation of India,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,9640427683.57,16.2,5.98,1.27,-0.13,1.71,4.82,1.02,1.67,78.8,1.0,7.6,48.9,2.04,7.56,19.6,9.21,9.21,5.38,3.59,1.2,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00695,high,none
PORT_CAM_00695_03,CAM_00695,COMP_00695,General Insurance Corporation of India,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,9585024407.44,16.1,6.34,1.34,-0.17,0.22,4.82,1.02,1.67,78.8,1.0,7.6,48.9,2.04,7.56,19.6,9.76,9.76,5.71,3.8,1.27,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00695,high,none
PORT_CAM_00695_04,CAM_00695,COMP_00695,General Insurance Corporation of India,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,9199069613.43,15.4,5.3,1.12,-0.08,1.73,4.82,1.02,1.67,78.8,1.0,7.6,48.9,2.04,7.56,19.6,8.16,8.16,4.77,3.18,1.06,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00695,medium,none
PORT_CAM_00695_05,CAM_00695,COMP_00695,General Insurance Corporation of India,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,8811541762.21,14.8,3.12,0.66,-0.21,0.79,4.82,1.02,1.67,78.8,1.0,7.6,48.9,2.04,7.56,19.6,4.8,4.8,2.81,1.87,0.62,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00695,high,none
PORT_CAM_00695_06,CAM_00695,COMP_00695,General Insurance Corporation of India,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,8344143618.29,14.0,5.62,1.19,0.0,1.52,4.82,1.02,1.67,78.8,1.0,7.6,48.9,2.04,7.56,19.6,8.65,8.65,5.06,3.37,1.12,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00695,high,none
PORT_CAM_00695_07,CAM_00695,COMP_00695,General Insurance Corporation of India,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,4348614607.77,7.3,6.87,1.46,-0.44,1.79,4.82,1.02,1.67,78.8,1.0,7.6,48.9,2.04,7.56,19.6,10.58,10.58,6.18,4.12,1.37,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00695,medium,none
PORT_CAM_00706_01,CAM_00706,COMP_00706,Gujarat Lease Financing Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,3231187512.81,20.7,4.62,1.31,-0.15,0.76,5.18,1.47,0.47,71.7,1.33,3.7,56.4,2.84,10.36,18.8,7.11,7.11,4.16,2.77,0.92,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00706,high,none
PORT_CAM_00706_02,CAM_00706,COMP_00706,Gujarat Lease Financing Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,3176598040.13,20.3,7.14,2.02,-0.15,1.19,5.18,1.47,0.47,71.7,1.33,3.7,56.4,2.84,10.36,18.8,11.0,11.0,6.43,4.28,1.43,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00706,medium,none
PORT_CAM_00706_03,CAM_00706,COMP_00706,Gujarat Lease Financing Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,3157199293.19,20.2,6.45,1.83,-0.27,2.21,5.18,1.47,0.47,71.7,1.33,3.7,56.4,2.84,10.36,18.8,9.93,9.93,5.81,3.87,1.29,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00706,high,none
PORT_CAM_00706_04,CAM_00706,COMP_00706,Gujarat Lease Financing Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,1890295135.03,12.1,4.47,1.27,0.04,0.31,5.18,1.47,0.47,71.7,1.33,3.7,56.4,2.84,10.36,18.8,6.88,6.88,4.02,2.68,0.89,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00706,high,none
PORT_CAM_00706_05,CAM_00706,COMP_00706,Gujarat Lease Financing Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,1822878714.66,11.7,3.17,0.9,0.13,0.47,5.18,1.47,0.47,71.7,1.33,3.7,56.4,2.84,10.36,18.8,4.88,4.88,2.85,1.9,0.63,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00706,high,none
PORT_CAM_00706_06,CAM_00706,COMP_00706,Gujarat Lease Financing Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,1497229441.78,9.6,6.91,1.96,-0.41,2.17,5.18,1.47,0.47,71.7,1.33,3.7,56.4,2.84,10.36,18.8,10.64,10.64,6.22,4.15,1.38,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00706,high,none
PORT_CAM_00706_07,CAM_00706,COMP_00706,Gujarat Lease Financing Limited,Financial Services,NBFC,normal,stable,nbfc_retail,microfinance,unsecured,retail,847071147.67,5.4,7.5,2.12,0.18,0.89,5.18,1.47,0.47,71.7,1.33,3.7,56.4,2.84,10.36,18.8,11.55,11.55,6.75,4.5,1.5,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00706,high,none
PORT_CAM_00727_01,CAM_00727,COMP_00727,Go Digit General Insurance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,secured_retail,secured,retail,16065015660.69,23.6,2.79,0.76,0.18,0.73,3.2,0.87,1.04,72.7,0.7,13.0,73.9,3.03,9.51,20.7,4.3,4.3,2.51,1.67,0.56,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00727,medium,none
PORT_CAM_00727_02,CAM_00727,COMP_00727,Go Digit General Insurance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,unsecured_retail,unsecured,retail,12746586487.6,18.7,4.66,1.27,-0.08,0.82,3.2,0.87,1.04,72.7,0.7,13.0,73.9,3.03,9.51,20.7,7.18,7.18,4.19,2.8,0.93,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00727,high,none
PORT_CAM_00727_03,CAM_00727,COMP_00727,Go Digit General Insurance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,msme,unsecured,corporate,11584290627.45,17.0,3.6,0.98,-0.15,1.05,3.2,0.87,1.04,72.7,0.7,13.0,73.9,3.03,9.51,20.7,5.54,5.54,3.24,2.16,0.72,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00727,high,none
PORT_CAM_00727_04,CAM_00727,COMP_00727,Go Digit General Insurance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,vehicle_finance,secured,corporate,9530039981.42,14.0,3.89,1.06,0.2,1.05,3.2,0.87,1.04,72.7,0.7,13.0,73.9,3.03,9.51,20.7,5.99,5.99,3.5,2.33,0.78,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00727,high,none
PORT_CAM_00727_05,CAM_00727,COMP_00727,Go Digit General Insurance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,gold_loan,secured,retail,8482302867.0,12.4,1.47,0.4,-0.39,0.41,3.2,0.87,1.04,72.7,0.7,13.0,73.9,3.03,9.51,20.7,2.26,2.26,1.32,0.88,0.29,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00727,high,none
PORT_CAM_00727_06,CAM_00727,COMP_00727,Go Digit General Insurance Limited,Financial Services,NBFC,normal,stable,nbfc_retail,personal_loan,unsecured,retail,5478007616.35,8.0,3.8,1.04,-0.34,1.5,3.2,0.87,1.04,72.7,0.7,13.0,73.9,3.03,9.51,20.7,5.85,5.85,3.42,2.28,0.76,True,True,True,False,2025-02-28,FY2024,PORT_DOC_CAM_00727,medium,none
