case_id,total_signals,critical_count,high_count,medium_count,total_score_impact,velocity_signals,triangulation_signals,sentiment_signals,contagion_signals,primary_c_affected,company_id,sector
CAM_01567,4,1,2,0,0.0,1,2,0,1,Character,COMP_01567,Consumer Cyclical
CAM_01568,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01568,Consumer Defensive
CAM_01569,4,1,2,0,0.0,1,2,0,1,Character,COMP_01569,Consumer Cyclical
CAM_01570,4,1,2,0,0.0,1,2,0,1,Character,COMP_01570,Industrials
CAM_01571,4,1,2,0,0.0,1,2,0,1,Character,COMP_01571,Industrials
CAM_01572,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01572,Industrials
CAM_01573,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01573,Technology
CAM_01574,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01574,Industrials
CAM_01575,4,1,2,0,0.0,1,2,0,1,Character,COMP_01575,Consumer Cyclical
CAM_01576,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01576,Communication Services
CAM_01577,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01577,Consumer Cyclical
CAM_01578,4,1,2,0,0.0,1,2,0,1,Character,COMP_01578,Industrials
CAM_01579,3,1,1,0,1.0,1,1,0,1,Character,COMP_01579,Consumer Defensive
CAM_01580,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01580,Communication Services
CAM_01581,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01581,Communication Services
CAM_01582,4,1,2,0,0.0,1,2,0,1,Character,COMP_01582,Basic Materials
CAM_01583,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01583,Healthcare
CAM_01584,4,1,2,0,0.0,1,2,0,1,Character,COMP_01584,Consumer Cyclical
CAM_01585,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01585,Basic Materials
CAM_01586,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01586,Industrials
CAM_01587,4,1,2,0,0.0,1,2,0,1,Character,COMP_01587,Basic Materials
CAM_01588,4,1,2,0,0.0,1,2,0,1,Character,COMP_01588,Consumer Cyclical
CAM_01589,4,1,2,0,0.0,1,2,0,1,Character,COMP_01589,Consumer Defensive
CAM_01590,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01590,Communication Services
CAM_01591,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01591,Basic Materials
CAM_01592,3,1,1,0,1.0,1,1,0,1,Character,COMP_01592,Consumer Defensive
CAM_01593,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01593,Basic Materials
CAM_01594,4,1,2,0,0.0,1,2,0,1,Character,COMP_01594,Basic Materials
CAM_01595,4,1,2,0,0.0,1,2,0,1,Character,COMP_01595,Basic Materials
CAM_01596,4,1,2,0,0.0,1,2,0,1,Character,COMP_01596,Industrials
CAM_01597,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01597,Technology
CAM_01598,4,1,2,0,0.0,1,2,0,1,Character,COMP_01598,Industrials
CAM_01599,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01599,Industrials
CAM_01600,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01600,Consumer Defensive
CAM_01601,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01601,Consumer Cyclical
CAM_01602,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01602,Technology
CAM_01603,4,1,2,0,0.0,1,2,0,1,Character,COMP_01603,Basic Materials
CAM_01604,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01604,Basic Materials
CAM_01605,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01605,Industrials
CAM_01606,3,1,1,1,-0.10000000000000009,0,2,0,1,Character,COMP_01606,Consumer Cyclical
CAM_01607,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01607,Real Estate
CAM_01608,4,1,2,0,0.0,1,2,0,1,Character,COMP_01608,Consumer Cyclical
CAM_01609,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01609,Financial Services
CAM_01610,4,1,2,0,0.0,1,2,0,1,Character,COMP_01610,Consumer Cyclical
CAM_01611,4,1,2,0,0.0,1,2,0,1,Character,COMP_01611,Basic Materials
CAM_01612,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01612,Communication Services
CAM_01613,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01613,Financial Services
CAM_01614,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01614,Technology
CAM_01615,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01615,Consumer Cyclical
CAM_01616,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01616,Energy
CAM_01617,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01617,Consumer Defensive
CAM_01618,4,1,2,0,0.0,1,2,0,1,Character,COMP_01618,Industrials
CAM_01619,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01619,Consumer Cyclical
CAM_01620,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01620,Consumer Cyclical
CAM_01621,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01621,Technology
CAM_01622,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01622,Energy
CAM_01623,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01623,Financial Services
CAM_01624,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01624,Utilities
CAM_01625,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01625,Technology
CAM_01626,4,1,2,0,0.0,1,2,0,1,Character,COMP_01626,Consumer Cyclical
CAM_01627,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01627,Consumer Defensive
CAM_01628,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01628,Financial Services
CAM_01629,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01629,Industrials
CAM_01630,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01630,Industrials
CAM_01631,4,1,2,0,0.0,1,2,0,1,Character,COMP_01631,Basic Materials
CAM_01632,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01632,Consumer Defensive
CAM_01633,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01633,Consumer Cyclical
CAM_01634,4,1,2,0,0.0,1,2,0,1,Character,COMP_01634,Basic Materials
CAM_01635,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01635,Financial Services
CAM_01636,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01636,Industrials
CAM_01637,2,1,1,0,0.5,0,1,0,1,Character,COMP_01637,Consumer Cyclical
CAM_01638,4,1,2,0,0.0,1,2,0,1,Character,COMP_01638,Consumer Cyclical
CAM_01639,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01639,Industrials
CAM_01640,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01640,Technology
CAM_01641,4,1,2,0,0.0,1,2,0,1,Character,COMP_01641,Industrials
CAM_01642,4,1,2,0,0.0,1,2,0,1,Character,COMP_01642,Industrials
CAM_01643,4,1,2,0,0.0,1,2,0,1,Character,COMP_01643,Consumer Defensive
CAM_01644,4,1,2,0,0.0,1,2,0,1,Character,COMP_01644,Industrials
CAM_01645,4,1,2,0,0.0,1,2,0,1,Character,COMP_01645,Industrials
CAM_01646,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01646,Communication Services
CAM_01647,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01647,Industrials
CAM_01648,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01648,Consumer Cyclical
CAM_01649,4,1,2,0,0.0,1,2,0,1,Character,COMP_01649,Consumer Cyclical
CAM_01650,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01650,Consumer Cyclical
CAM_01651,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01651,Industrials
CAM_01652,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01652,Real Estate
CAM_01653,4,1,2,0,0.0,1,2,0,1,Character,COMP_01653,Consumer Defensive
CAM_01654,3,1,1,1,-0.10000000000000009,0,2,0,1,Character,COMP_01654,Basic Materials
CAM_01655,4,1,2,0,0.0,1,2,0,1,Character,COMP_01655,Industrials
CAM_01656,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01656,Industrials
CAM_01657,4,1,2,0,0.0,1,2,0,1,Character,COMP_01657,Industrials
CAM_01658,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01658,Communication Services
CAM_01659,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01659,Basic Materials
CAM_01660,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01660,Healthcare
CAM_01661,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01661,Utilities
CAM_01662,4,1,2,0,0.0,1,2,0,1,Character,COMP_01662,Industrials
CAM_01663,4,1,2,0,0.0,1,2,0,1,Character,COMP_01663,Consumer Cyclical
CAM_01664,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01664,Technology
CAM_01665,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01665,Technology
CAM_01666,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01666,Industrials
CAM_01667,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01667,Technology
CAM_01668,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01668,Consumer Cyclical
CAM_01669,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01669,Technology
CAM_01670,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01670,Consumer Cyclical
CAM_01671,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01671,Utilities
CAM_01672,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01672,Basic Materials
CAM_01673,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01673,Healthcare
CAM_01674,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01674,Consumer Cyclical
CAM_01675,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01675,Industrials
CAM_01676,4,1,2,0,0.0,1,2,0,1,Character,COMP_01676,Basic Materials
CAM_01677,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01677,Basic Materials
CAM_01678,4,1,2,0,0.0,1,2,0,1,Character,COMP_01678,Consumer Cyclical
CAM_01679,4,1,2,0,0.0,1,2,0,1,Character,COMP_01679,Consumer Cyclical
CAM_01680,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01680,Real Estate
CAM_01681,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01681,Real Estate
CAM_01682,4,1,2,0,0.0,1,2,0,1,Character,COMP_01682,Industrials
CAM_01683,4,1,2,0,0.0,1,2,0,1,Character,COMP_01683,Industrials
CAM_01684,4,1,2,0,0.0,1,2,0,1,Character,COMP_01684,Industrials
CAM_01685,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01685,Technology
CAM_01686,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01686,Communication Services
CAM_01687,4,1,2,0,0.0,1,2,0,1,Character,COMP_01687,Industrials
CAM_01688,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01688,Industrials
CAM_01689,4,1,2,0,0.0,1,2,0,1,Character,COMP_01689,Basic Materials
CAM_01690,4,1,2,0,0.0,1,2,0,1,Character,COMP_01690,Consumer Cyclical
CAM_01691,4,1,2,0,0.0,1,2,0,1,Character,COMP_01691,Basic Materials
CAM_01692,4,1,2,0,0.0,1,2,0,1,Character,COMP_01692,Basic Materials
CAM_01693,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01693,Healthcare
CAM_01694,4,1,2,0,0.0,1,2,0,1,Character,COMP_01694,Industrials
CAM_01695,4,1,2,0,0.0,1,2,0,1,Character,COMP_01695,Basic Materials
CAM_01696,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01696,Healthcare
CAM_01697,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01697,Healthcare
CAM_01698,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01698,Consumer Defensive
CAM_01699,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01699,Technology
CAM_01700,4,1,2,0,0.0,1,2,0,1,Character,COMP_01700,Consumer Defensive
CAM_01701,4,1,2,0,0.0,1,2,0,1,Character,COMP_01701,Basic Materials
CAM_01702,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01702,Consumer Cyclical
CAM_01703,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01703,Basic Materials
CAM_01704,4,1,2,0,0.0,1,2,0,1,Character,COMP_01704,Industrials
CAM_01705,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01705,Communication Services
CAM_01706,4,1,2,0,0.0,1,2,0,1,Character,COMP_01706,Basic Materials
CAM_01707,4,1,1,1,0.3999999999999999,1,2,0,1,Character,COMP_01707,Consumer Cyclical
CAM_01708,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01708,Financial Services
CAM_01709,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01709,Basic Materials
CAM_01710,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01710,Consumer Cyclical
CAM_01711,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01711,Industrials
CAM_01712,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01712,Communication Services
CAM_01713,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01713,Consumer Cyclical
CAM_01714,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01714,Basic Materials
CAM_01715,4,1,2,0,0.0,1,2,0,1,Character,COMP_01715,Consumer Cyclical
CAM_01716,4,1,2,0,0.0,1,2,0,1,Character,COMP_01716,Basic Materials
CAM_01717,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01717,Industrials
CAM_01718,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01718,Basic Materials
CAM_01719,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01719,Healthcare
CAM_01720,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01720,Healthcare
CAM_01721,2,1,1,0,0.5,0,1,0,1,Character,COMP_01721,Consumer Cyclical
CAM_01722,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01722,Basic Materials
CAM_01723,4,1,2,0,0.0,1,2,0,1,Character,COMP_01723,Consumer Defensive
CAM_01724,4,1,2,0,0.0,1,2,0,1,Character,COMP_01724,Consumer Cyclical
CAM_01725,4,1,2,0,0.0,1,2,0,1,Character,COMP_01725,Basic Materials
CAM_01726,3,1,1,1,-0.10000000000000009,0,2,0,1,Character,COMP_01726,Communication Services
CAM_01727,4,1,2,0,0.0,1,2,0,1,Character,COMP_01727,Consumer Cyclical
CAM_01728,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01728,Consumer Defensive
CAM_01729,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01729,Technology
CAM_01730,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01730,Healthcare
CAM_01731,4,1,2,0,0.0,1,2,0,1,Character,COMP_01731,Basic Materials
CAM_01732,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01732,Financial Services
CAM_01733,4,1,2,0,0.0,1,2,0,1,Character,COMP_01733,Basic Materials
CAM_01734,4,1,2,0,0.0,1,2,0,1,Character,COMP_01734,Industrials
CAM_01735,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01735,Industrials
CAM_01736,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01736,Financial Services
CAM_01737,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01737,Real Estate
CAM_01738,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01738,Financial Services
CAM_01739,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01739,Financial Services
CAM_01740,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01740,Financial Services
CAM_01741,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01741,Consumer Cyclical
CAM_01742,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01742,Communication Services
CAM_01743,4,1,2,0,0.0,1,2,0,1,Character,COMP_01743,Industrials
CAM_01744,4,1,2,0,0.0,1,2,0,1,Character,COMP_01744,Industrials
CAM_01745,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01745,Real Estate
CAM_01746,4,1,2,0,0.0,1,2,0,1,Character,COMP_01746,Basic Materials
CAM_01747,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01747,Consumer Defensive
CAM_01748,4,1,2,0,0.0,1,2,0,1,Character,COMP_01748,Consumer Defensive
CAM_01749,4,1,2,0,0.0,1,2,0,1,Character,COMP_01749,Industrials
CAM_01750,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01750,Industrials
CAM_01751,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01751,Technology
CAM_01752,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01752,Industrials
CAM_01753,4,1,2,0,0.0,1,2,0,1,Character,COMP_01753,Consumer Cyclical
CAM_01754,4,1,2,0,0.0,1,2,0,1,Character,COMP_01754,Industrials
CAM_01755,4,1,2,0,0.0,1,2,0,1,Character,COMP_01755,Consumer Cyclical
CAM_01756,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01756,Healthcare
CAM_01757,3,1,1,1,-0.10000000000000009,0,2,0,1,Character,COMP_01757,Industrials
CAM_01758,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01758,Industrials
CAM_01759,4,1,2,0,0.0,1,2,0,1,Character,COMP_01759,Basic Materials
CAM_01760,3,1,1,0,1.0,1,1,0,1,Character,COMP_01760,Consumer Cyclical
CAM_01761,4,1,2,0,0.0,1,2,0,1,Character,COMP_01761,Industrials
CAM_01762,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01762,Industrials
CAM_01763,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01763,Basic Materials
CAM_01764,4,1,2,0,0.0,1,2,0,1,Character,COMP_01764,Consumer Cyclical
CAM_01765,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01765,Financial Services
CAM_01766,4,1,2,0,0.0,1,2,0,1,Character,COMP_01766,Industrials
CAM_01767,4,1,2,0,0.0,1,2,0,1,Character,COMP_01767,Consumer Cyclical
CAM_01768,4,1,2,0,0.0,1,2,0,1,Character,COMP_01768,Industrials
CAM_01769,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01769,Industrials
CAM_01770,4,1,2,0,0.0,1,2,0,1,Character,COMP_01770,Basic Materials
CAM_01771,4,1,2,0,0.0,1,2,0,1,Character,COMP_01771,Basic Materials
CAM_01772,4,1,2,0,0.0,1,2,0,1,Character,COMP_01772,Basic Materials
CAM_01773,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01773,Industrials
CAM_01774,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01774,Healthcare
CAM_01775,4,1,2,0,0.0,1,2,0,1,Character,COMP_01775,Basic Materials
CAM_01776,4,1,2,0,0.0,1,2,0,1,Character,COMP_01776,Consumer Cyclical
CAM_01777,4,1,2,0,0.0,1,2,0,1,Character,COMP_01777,Consumer Defensive
CAM_01778,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01778,Industrials
CAM_01779,4,1,2,0,0.0,1,2,0,1,Character,COMP_01779,Consumer Cyclical
CAM_01780,4,1,2,0,0.0,1,2,0,1,Character,COMP_01780,Basic Materials
CAM_01781,4,1,2,0,0.0,1,2,0,1,Character,COMP_01781,Consumer Cyclical
CAM_01782,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01782,Financial Services
CAM_01783,4,1,2,0,0.0,1,2,0,1,Character,COMP_01783,Consumer Cyclical
CAM_01784,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01784,Communication Services
CAM_01785,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01785,Industrials
CAM_01786,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01786,Healthcare
CAM_01787,4,1,2,0,0.0,1,2,0,1,Character,COMP_01787,Basic Materials
CAM_01788,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01788,Consumer Cyclical
CAM_01789,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01789,Consumer Cyclical
CAM_01790,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01790,Consumer Cyclical
CAM_01791,4,1,2,0,0.0,1,2,0,1,Character,COMP_01791,Basic Materials
CAM_01792,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01792,Basic Materials
CAM_01793,4,1,2,0,0.0,1,2,0,1,Character,COMP_01793,Consumer Cyclical
CAM_01794,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01794,Real Estate
CAM_01795,4,1,2,0,0.0,1,2,0,1,Character,COMP_01795,Basic Materials
CAM_01796,4,1,2,0,0.0,1,2,0,1,Character,COMP_01796,Basic Materials
CAM_01797,4,1,2,0,0.0,1,2,0,1,Character,COMP_01797,Industrials
CAM_01798,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01798,Basic Materials
CAM_01799,4,1,2,0,0.0,1,2,0,1,Character,COMP_01799,Consumer Cyclical
CAM_01800,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01800,Basic Materials
CAM_01801,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01801,Basic Materials
CAM_01802,4,1,2,0,0.0,1,2,0,1,Character,COMP_01802,Consumer Cyclical
CAM_01803,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01803,Consumer Cyclical
CAM_01804,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01804,Financial Services
CAM_01805,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01805,Real Estate
CAM_01806,4,1,2,0,0.0,1,2,0,1,Character,COMP_01806,Basic Materials
CAM_01807,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01807,Basic Materials
CAM_01808,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01808,Technology
CAM_01809,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01809,Industrials
CAM_01810,4,1,2,0,0.0,1,2,0,1,Character,COMP_01810,Industrials
CAM_01811,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01811,Healthcare
CAM_01812,4,1,2,0,0.0,1,2,0,1,Character,COMP_01812,Industrials
CAM_01813,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01813,Technology
CAM_01814,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01814,Industrials
CAM_01815,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01815,Real Estate
CAM_01816,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01816,Communication Services
CAM_01817,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01817,Basic Materials
CAM_01818,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01818,Consumer Cyclical
CAM_01819,4,1,2,0,0.0,1,2,0,1,Character,COMP_01819,Consumer Cyclical
CAM_01820,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01820,Financial Services
CAM_01821,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01821,Communication Services
CAM_01822,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01822,Technology
CAM_01823,4,1,2,0,0.0,1,2,0,1,Character,COMP_01823,Consumer Defensive
CAM_01824,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01824,Industrials
CAM_01825,4,1,2,0,0.0,1,2,0,1,Character,COMP_01825,Consumer Cyclical
CAM_01826,4,1,2,0,0.0,1,2,0,1,Character,COMP_01826,Industrials
CAM_01827,4,1,2,0,0.0,1,2,0,1,Character,COMP_01827,Consumer Cyclical
CAM_01828,4,1,2,0,0.0,1,2,0,1,Character,COMP_01828,Basic Materials
CAM_01829,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01829,Industrials
CAM_01830,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01830,Communication Services
CAM_01831,4,1,2,0,0.0,1,2,0,1,Character,COMP_01831,Consumer Cyclical
CAM_01832,4,1,2,0,0.0,1,2,0,1,Character,COMP_01832,Consumer Cyclical
CAM_01833,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01833,Utilities
CAM_01834,4,1,2,0,0.0,1,2,0,1,Character,COMP_01834,Industrials
CAM_01835,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01835,Industrials
CAM_01836,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01836,Industrials
CAM_01837,4,1,2,0,0.0,1,2,0,1,Character,COMP_01837,Consumer Defensive
CAM_01838,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01838,Consumer Cyclical
CAM_01839,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01839,Technology
CAM_01840,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01840,Real Estate
CAM_01841,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01841,Financial Services
CAM_01842,4,1,2,0,0.0,1,2,0,1,Character,COMP_01842,Consumer Cyclical
CAM_01843,4,1,2,0,0.0,1,2,0,1,Character,COMP_01843,Industrials
CAM_01844,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01844,Healthcare
CAM_01845,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01845,Industrials
CAM_01846,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01846,Real Estate
CAM_01847,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01847,Technology
CAM_01848,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01848,Healthcare
CAM_01849,4,1,2,0,0.0,1,2,0,1,Character,COMP_01849,Basic Materials
CAM_01850,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01850,Technology
CAM_01851,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01851,Technology
CAM_01852,4,1,2,0,0.0,1,2,0,1,Character,COMP_01852,Industrials
CAM_01853,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01853,Consumer Cyclical
CAM_01854,4,1,2,0,0.0,1,2,0,1,Character,COMP_01854,Industrials
CAM_01855,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01855,Consumer Cyclical
CAM_01856,4,1,2,0,0.0,1,2,0,1,Character,COMP_01856,Consumer Cyclical
CAM_01857,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01857,Technology
CAM_01858,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01858,Basic Materials
CAM_01859,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01859,Financial Services
CAM_01860,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01860,Energy
CAM_01861,4,1,2,0,0.0,1,2,0,1,Character,COMP_01861,Consumer Cyclical
CAM_01862,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01862,Financial Services
CAM_01863,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01863,Healthcare
CAM_01864,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01864,Financial Services
CAM_01865,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01865,Consumer Cyclical
CAM_01866,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01866,Industrials
CAM_01867,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01867,Consumer Cyclical
CAM_01868,4,1,2,0,0.0,1,2,0,1,Character,COMP_01868,Basic Materials
CAM_01869,4,1,2,0,0.0,1,2,0,1,Character,COMP_01869,Consumer Cyclical
CAM_01870,4,1,2,0,0.0,1,2,0,1,Character,COMP_01870,Basic Materials
CAM_01871,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01871,Industrials
CAM_01872,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01872,Consumer Cyclical
CAM_01873,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01873,Basic Materials
CAM_01874,4,1,2,0,0.0,1,2,0,1,Character,COMP_01874,Consumer Cyclical
CAM_01875,4,1,2,0,0.0,1,2,0,1,Character,COMP_01875,Industrials
CAM_01876,4,1,3,0,-1.5,1,2,0,1,Character,COMP_01876,Financial Services
CAM_01877,4,1,2,0,0.0,1,2,0,1,Character,COMP_01877,Basic Materials
CAM_01878,3,1,2,0,-0.5,0,2,0,1,Character,COMP_01878,Industrials
