company_cin,company_name,graph_risk_score,company_inactive_flag,has_active_drt_case,has_active_nclt_case,has_live_charges,live_charges_total_inr,n_directors,avg_director_stress_score,contagion_risk_score,network_degree,risk_components,computed_timestamp
L13108SK2010PLC000594,EPACK DURABLE LIMITED,3.0,False,False,False,True,151767160.31,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.092365
L52551TR2010PLC000595,EPACK PREFAB TECHNOLOGIES LIMI,3.0,False,False,False,True,727245828.13,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.098127
L31922BR2010PLC000596,EPIGRAL LIMITED,3.0,False,False,False,True,791682050.92,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.103591
L33836KL2010PLC000597,EPL LIMITED,3.0,False,False,False,True,370006206.48,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.108919
L47066TS2010PLC000598,EQUIPPP SOCIAL IMPACT TECHNOLO,3.0,False,False,False,True,250254428.72,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.114522
L54426AR2010PLC000599,EQUITAS SMALL FINANCE BANK LIM,3.0,False,False,False,True,1290063562.93,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.120657
L76729MN2010PLC000600,ERIS LIFESCIENCES LIMITED,3.0,False,False,False,True,1556842809.32,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.126432
L41269MZ2010PLC000601,ESAB INDIA LIMITED,3.0,False,False,False,True,365409382.66,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.132110
L44334MN2010PLC000602,ESAF SMALL FINANCE BANK LIMITE,3.0,False,False,False,True,593918279.18,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.138737
L18773GJ2010PLC000603,ESCORTS KUBOTA LIMITED,3.0,False,False,False,True,248711025.94,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.144686
L11368AR2010PLC000604,ESSAR SHIPPING LIMITED,3.0,False,False,False,True,734534580.64,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.152897
L82609TR2010PLC000605,INTEGRA ESSENTIA LIMITED,3.0,False,False,False,True,108554370.65,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.160789
L58850SK2010PLC000606,ESTER INDUSTRIES LIMITED,3.0,False,False,False,True,1395934479.17,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.169123
L11689DD2010PLC000607,ETERNAL LIMITED,3.0,False,False,False,True,281300377.1,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.176628
L56857AP2010PLC000608,ETHOS LIMITED,3.0,False,False,False,True,460100606.99,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.186258
L38758TR2010PLC000609,EUREKA FORBES LIMITED,3.0,False,False,False,True,390498879.99,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.196177
L81803LD2010PLC000610,EURO PANEL PRODUCTS LIMITED,3.0,False,False,False,True,58753844.99,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.202377
L74781OR2010PLC000611,EURO PRATIK SALES LIMITED,3.0,False,False,False,True,556320596.82,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.208114
L62998DD2010PLC000612,EUROTEX INDUSTRIES AND EXPORTS,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.213897
L67812OR2010PLC000613,EVEREADY INDUSTRIES INDIA LIMI,3.0,False,False,False,True,115953289.99,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.219470
L50164AN2010PLC000614,EVEREST INDUSTRIES LIMITED,3.0,False,False,False,True,40944442.75,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.225024
L11444MP2010PLC000615,EXCEL REALTY N INFRA LIMITED,3.0,False,False,False,True,326824314.37,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.230443
L45157PY2010PLC000616,EXCEL INDUSTRIES LIMITED,3.0,False,False,False,True,269647714.56,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.235991
L76015WB2010PLC000617,EXCELSOFT TECHNOLOGIES LIMITED,3.0,False,False,False,True,281609388.4,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.241401
L59291AR2010PLC000618,EXICOM TELE-SYSTEMS LIMITED,3.0,False,False,False,True,79300714.7,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.246878
L88384KA2010PLC000619,EXIDE INDUSTRIES LIMITED,3.0,False,False,False,True,226923682.44,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.252267
L38265WB2010PLC000620,EXPLEO SOLUTIONS LIMITED,3.0,False,False,False,True,202665534.47,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.258145
L42774ML2010PLC000621,EXXARO TILES LIMITED,3.0,False,False,False,True,493120986.55,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.264006
L79192MZ2010PLC000622,FABTECH TECHNOLOGIES LIMITED,3.0,False,False,False,True,449628776.58,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.269630
L74040KA2010PLC000623,FERTILIZERS AND CHEMICALS TRAV,3.0,False,False,False,True,484001043.15,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.275197
L84738AN2010PLC000624,FAIRCHEM ORGANICS LIMITED,3.0,False,False,False,True,94877525.17,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.280961
L81087MN2010PLC000625,FAZE THREE LIMITED,3.0,False,False,False,True,705103547.82,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.286335
L83299AR2010PLC000626,FINEOTEX CHEMICAL LIMITED,3.0,False,False,False,True,247329239.97,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.291975
L77282WB2010PLC000627,FCS SOFTWARE SOLUTIONS LIMITED,3.0,False,False,False,True,878370062.14,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.297147
L21033AR2010PLC000628,FDC LIMITED,3.0,False,False,False,True,820302573.23,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.302169
L62460DN2010PLC000629,THE FEDERAL BANK  LIMITED,3.0,False,False,False,True,312354138.3,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.307298
L53643ML2010PLC000630,FEDBANK FINANCIAL SERVICES LIM,3.0,False,False,False,True,1714695998.73,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.312420
L74594SK2010PLC000631,FUTURE ENTERPRISES LIMITED,3.0,False,False,False,True,275789155.09,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.318758
L20147ML2010PLC000632,FUTURE ENTERPRISES LIMITED,3.0,False,False,False,True,651383523.34,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.323975
L48097DN2010PLC000633,FIBERWEB (INDIA) LIMITED,3.0,False,False,False,True,92988310.96,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.329028
L29089KL2010PLC000634,FIEM INDUSTRIES LIMITED,3.0,False,False,False,True,695226500.52,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.334147
L12857CG2010PLC000635,FILATEX INDIA LIMITED,3.0,False,False,False,True,95803568.51,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.339229
L50350TS2010PLC000636,FILATEX FASHIONS LIMITED,3.0,False,False,False,True,112327670.96,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.345610
L51224GJ2010PLC000637,FINOLEX CABLES LIMITED,3.0,False,False,False,True,321530734.5,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.350710
L70379MN2010PLC000638,FINE ORGANIC INDUSTRIES LIMITE,3.0,False,False,False,True,303778273.98,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.355966
L49236NL2010PLC000639,FINKURVE FINANCIAL SERVICES LI,3.0,False,False,False,True,469575860.91,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.363783
L13982ML2010PLC000640,FINO PAYMENTS BANK LIMITED,3.0,False,False,False,True,1062859812.16,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.369228
L65361KL2010PLC000641,FINOLEX INDUSTRIES LIMITED,3.0,False,False,False,True,148286659.3,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.375086
L82099TN2010PLC000642,BRAINBEES SOLUTIONS LIMITED,3.0,False,False,False,True,336558480.48,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.381678
L30847TR2010PLC000643,FISCHER MEDICAL VENTURES LIMIT,3.0,False,False,False,True,589333533.5,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.387486
L46294AP2010PLC000644,FIVE-STAR BUSINESS FINANCE LIM,3.0,False,False,False,True,1418384265.31,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.394815
L34281MN2010PLC000645,FLAIR WRITING INDUSTRIES LIMIT,3.0,False,False,False,True,691133299.53,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.400258
L40765AN2010PLC000646,FLEXITUFF VENTURES INTERNATION,3.0,False,False,False,True,312140783.28,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.406137
L51840GA2010PLC000647,FUTURE LIFESTYLE FASHIONS LIMI,3.0,False,False,False,True,174738615.07,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.411389
L43366WB2010PLC000648,GUJARAT FLUOROCHEMICALS LIMITE,3.0,False,False,False,True,255277980.12,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.416666
L46941KL2010PLC000649,FEDERAL-MOGUL GOETZE (INDIA) L,3.0,False,False,False,True,340750570.52,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.422500
L72639ML2010PLC000650,FUTURE MARKET NETWORKS LIMITED,3.0,False,False,False,True,391332190.37,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.429077
L28448GJ2010PLC000651,FOCUS LIGHTING AND FIXTURES LI,3.0,False,False,False,True,261397962.49,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.436958
L28656MP2010PLC000652,FOODS & INNS LIMITED,3.0,False,False,False,True,293921581.95,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.443622
L87474JH2010PLC000653,FORCE MOTORS LTD,3.0,False,False,False,True,306342916.71,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.449226
L60454AN2010PLC000654,FORTIS HEALTHCARE LIMITED,3.0,False,False,False,True,928366368.14,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.454028
L50521SK2010PLC000655,FOSECO INDIA LIMITED,3.0,False,False,False,True,50010808.98,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.460137
L88646AN2010PLC000656,FRACTAL ANALYTICS LIMITED,3.0,False,False,False,True,232742362.7,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.465491
L14128PY2010PLC000657,FIRSTSOURCE SOLUTIONS LIMITED,3.0,False,False,False,True,1564327708.91,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.470595
L67519CG2010PLC000658,FUSION FINANCE LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.476150
L77107WB2010PLC000659,GABRIEL INDIA LIMITED,3.0,False,False,False,True,303848156.19,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.481663
L81933MN2010PLC000660,GUJARAT AMBUJA EXPORTS LIMITED,3.0,False,False,False,True,339499169.47,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.487039
L85173AN2010PLC000661,GAIL (INDIA) LIMITED,3.0,False,False,False,True,1577082389.56,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.492442
L60111AN2010PLC000662,GALA PRECISION ENGINEERING LIM,3.0,False,False,False,True,335977574.38,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.497817
L86090LD2010PLC000663,GALAXY SURFACTANTS LIMITED,3.0,False,False,False,True,294030147.74,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.503298
L42669AS2010PLC000664,GALLANTT ISPAT LIMITED,3.0,False,False,False,True,465818410.18,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.508781
L10578TR2010PLC000665,GANDHAR OIL REFINERY (INDIA) L,3.0,False,False,False,True,1614133642.15,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.514277
L12900AN2010PLC000666,GANDHI SPECIAL TUBES LIMITED,3.0,False,False,False,True,206809354.32,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.519697
L72527TS2010PLC000667,GANESHA ECOSPHERE LIMITED,3.0,False,False,False,True,477223783.33,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.525453
L37383MH2010PLC000668,GANESH BENZOPLAST LIMITED,3.0,False,False,False,True,780076565.9,3,10.0,0.0,6,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.531340
L33933MZ2010PLC000669,GANESH CONSUMER PRODUCTS LIMIT,3.0,False,False,False,True,423941530.2,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.536914
L97082MP2010PLC000670,GANESH HOUSING LIMITED,3.0,False,False,False,True,1055836127.71,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.542302
L54655AP2010PLC000671,GANGA FORGING LIMITED,3.0,False,False,False,True,378026717.17,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.547682
L95973WB2010PLC000672,GANGES SECURITIES LIMITED,3.0,False,False,False,True,209538226.71,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.553607
L66132AR2010PLC000673,GARWARE TECHNICAL FIBRES LIMIT,3.0,False,False,False,True,504176796.0,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.560268
L82487AP2010PLC000674,GARUDA CONSTRUCTION AND ENGINE,3.0,False,False,False,True,31983920.84,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.567195
L13571TR2010PLC000675,GACM TECHNOLOGIES LIMITED,3.0,False,False,False,True,538550246.21,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.573730
L63856AP2010PLC000676,GACM TECHNOLOGIES LIMITED,3.0,False,False,False,True,1322912932.18,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.579245
L74858AP2010PLC000677,GATEWAY DISTRIPARKS LIMITED,3.0,False,False,False,True,926714526.3,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.584639
L26813MZ2010PLC000678,GAUDIUM IVF AND WOMEN HEALTH L,3.0,False,False,False,True,577141176.58,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.589964
L89650AS2010PLC000679,GAYATRI HIGHWAYS LIMITED,3.0,False,False,False,True,316637632.05,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.595450
L41862DD2010PLC000680,GRETEX CORPORATE SERVICES LIMI,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.600766
L34934SK2010PLC000681,GEECEE VENTURES LIMITED,3.0,False,False,False,True,1035465513.06,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.605958
L29171KL2010PLC000682,GEEKAY WIRES LIMITED,3.0,False,False,False,True,110220228.7,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.614697
L45231KL2010PLC000683,GEM AROMATICS LIMITED,3.0,False,False,False,True,289403730.73,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:30.621553
