case_id,company_id,company_cin,sector,character_score,capacity_score,capital_score,collateral_score,conditions_score,composite_score,decision,character_label,capacity_label,capital_label,collateral_label,conditions_label,computed_at
CAM_00699,COMP_00699,L51450MP2010PLC000699,Utilities,9.55,5.26,5.0,5.65,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.431267
CAM_00700,COMP_00700,L35219DD2010PLC000700,Utilities,9.55,5.15,5.0,5.91,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.454737
CAM_00701,COMP_00701,L35230MP2010PLC000701,Healthcare,7.92,5.19,5.0,5.89,6.5,6.17,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.477497
CAM_00702,COMP_00702,L59707TN2010PLC000702,Industrials,9.55,4.98,5.0,5.93,6.5,6.6,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.500053
CAM_00703,COMP_00703,L55915MZ2010PLC000703,Healthcare,7.86,5.01,5.0,5.88,6.5,6.1,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.523133
CAM_00704,COMP_00704,L83428GA2010PLC000704,Healthcare,7.99,5.24,5.0,5.77,6.5,6.2,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.545648
CAM_00705,COMP_00705,L96420BR2010PLC000705,Healthcare,7.92,5.23,5.0,5.88,6.5,6.18,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.569273
CAM_00706,COMP_00706,L36010TS2010PLC000706,Financial Services,9.55,4.72,5.0,5.93,5.5,6.42,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.591742
CAM_00707,COMP_00707,L62927JH2010PLC000707,Consumer Defensive,7.85,4.21,5.0,5.91,0.0,5.21,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Adverse,2026-03-12T15:06:46.617079
CAM_00708,COMP_00708,L27744PY2010PLC000708,Consumer Cyclical,9.55,5.03,5.0,5.94,6.5,6.62,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.640041
CAM_00709,COMP_00709,L45782OR2010PLC000709,Industrials,7.7,5.24,5.0,5.88,6.5,6.12,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.663058
CAM_00710,COMP_00710,L48030PY2010PLC000710,Consumer Cyclical,7.86,5.12,5.0,5.94,6.5,6.14,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.685520
CAM_00711,COMP_00711,L48574TN2010PLC000711,Industrials,9.55,5.28,5.0,5.99,6.5,6.7,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.713232
CAM_00712,COMP_00712,L62677AR2010PLC000712,Consumer Defensive,9.55,4.81,5.0,5.87,6.5,6.54,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.736854
CAM_00713,COMP_00713,L44534MH2010PLC000713,Consumer Cyclical,9.55,4.98,5.0,5.91,6.5,6.6,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.760110
CAM_00714,COMP_00714,L62457ML2010PLC000714,Industrials,9.55,4.79,5.0,5.71,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.783920
CAM_00715,COMP_00715,L84625WB2010PLC000715,Consumer Defensive,9.55,5.14,5.0,5.96,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.806931
CAM_00716,COMP_00716,L71863TR2010PLC000716,Energy,9.55,4.77,5.0,5.67,6.5,6.51,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.829592
CAM_00717,COMP_00717,L43106WB2010PLC000717,Industrials,7.57,4.82,5.0,5.89,6.5,5.96,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.852780
CAM_00718,COMP_00718,L81391AR2010PLC000718,Industrials,9.55,4.3,5.0,5.87,6.5,6.39,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.875538
CAM_00719,COMP_00719,L61882NL2010PLC000719,Energy,9.55,4.7,5.0,5.88,4.5,6.31,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Adverse,2026-03-12T15:06:46.898055
CAM_00720,COMP_00720,L81920KA2010PLC000720,Consumer Cyclical,9.55,4.78,5.0,5.99,4.5,6.35,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Adverse,2026-03-12T15:06:46.920606
CAM_00721,COMP_00721,L72004GA2010PLC000721,Basic Materials,9.55,5.07,5.0,5.92,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.943175
CAM_00722,COMP_00722,L35949MZ2010PLC000722,Basic Materials,9.55,5.14,5.0,5.99,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:46.971719
CAM_00723,COMP_00723,L40509MN2010PLC000723,Basic Materials,9.55,4.97,5.0,5.97,5.5,6.5,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.005298
CAM_00724,COMP_00724,L94298WB2010PLC000724,Consumer Cyclical,9.55,5.06,5.0,5.91,6.5,6.62,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.028334
CAM_00725,COMP_00725,L65292AN2010PLC000725,Basic Materials,9.55,5.29,5.0,5.84,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.050498
CAM_00726,COMP_00726,L31461DN2010PLC000726,Consumer Defensive,9.55,5.18,5.0,5.88,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.072812
CAM_00727,COMP_00727,L31897KA2010PLC000727,Financial Services,8.32,5.45,5.0,5.65,6.5,6.35,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.095445
CAM_00728,COMP_00728,L21625AR2010PLC000728,Consumer Defensive,9.55,5.25,5.0,5.9,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.117714
CAM_00729,COMP_00729,L75922AR2010PLC000729,Consumer Defensive,9.55,4.59,5.0,5.98,5.5,6.39,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.140124
CAM_00730,COMP_00730,L24094NL2010PLC000730,Industrials,9.55,4.52,5.0,5.98,5.5,6.37,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.162543
CAM_00731,COMP_00731,L50882JH2010PLC000731,Real Estate,7.59,5.01,5.0,5.65,6.2,5.96,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.185293
CAM_00732,COMP_00732,L18672AN2010PLC000732,Consumer Cyclical,9.55,5.28,5.0,5.92,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.207918
CAM_00733,COMP_00733,L13550DD2010PLC000733,Consumer Defensive,9.55,5.26,5.0,5.89,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.230635
CAM_00734,COMP_00734,L86663MH2010PLC000734,Consumer Defensive,9.55,5.03,5.0,5.95,6.5,6.62,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.252546
CAM_00735,COMP_00735,L13889TR2010PLC000735,Consumer Defensive,9.55,5.26,5.0,5.91,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.275337
CAM_00736,COMP_00736,L11838MZ2010PLC000736,Consumer Cyclical,9.55,5.18,5.0,5.95,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.297759
CAM_00737,COMP_00737,L53272AN2010PLC000737,Technology,9.55,4.36,5.0,5.65,6.5,6.39,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.319886
CAM_00738,COMP_00738,L28741MZ2010PLC000738,Basic Materials,9.55,5.05,5.0,5.95,6.5,6.62,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.344501
CAM_00739,COMP_00739,L94084AP2010PLC000739,Consumer Defensive,9.06,5.23,5.0,5.95,6.5,6.53,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.366969
CAM_00740,COMP_00740,L56796TR2010PLC000740,Basic Materials,9.55,5.23,5.0,5.88,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.389030
CAM_00741,COMP_00741,L71602WB2010PLC000741,Basic Materials,9.55,5.27,5.0,5.86,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.411687
CAM_00742,COMP_00742,L73742JH2010PLC000742,Industrials,9.55,5.08,5.0,5.91,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.434594
CAM_00743,COMP_00743,L68634KL2010PLC000743,Healthcare,8.1,5.28,5.0,5.81,6.5,6.24,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.457286
CAM_00744,COMP_00744,L12299KA2010PLC000744,Industrials,9.55,4.9,5.0,6.0,6.5,6.59,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.480415
CAM_00745,COMP_00745,L99135GA2010PLC000745,Healthcare,7.86,4.96,5.0,5.9,6.5,6.09,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.505818
CAM_00746,COMP_00746,L81365TN2010PLC000746,Industrials,9.55,4.75,5.0,5.82,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.529537
CAM_00747,COMP_00747,L99056AS2010PLC000747,Basic Materials,7.58,4.76,5.0,5.95,6.5,5.95,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.552018
CAM_00748,COMP_00748,L15184KL2010PLC000748,Industrials,9.55,5.06,5.0,5.88,5.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.574386
CAM_00749,COMP_00749,L34069AN2010PLC000749,Industrials,9.55,5.22,5.0,5.95,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.596993
CAM_00750,COMP_00750,L93879MP2010PLC000750,Consumer Cyclical,9.55,4.83,5.0,5.91,6.5,6.56,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.622454
CAM_00751,COMP_00751,L41183DD2010PLC000751,Basic Materials,7.6,4.79,5.0,5.8,6.5,5.95,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.645198
CAM_00752,COMP_00752,L75935AN2010PLC000752,Basic Materials,7.58,4.76,5.0,5.89,6.5,5.94,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.667879
CAM_00753,COMP_00753,L95636KL2010PLC000753,Utilities,9.55,4.49,5.0,5.9,6.5,6.45,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.690119
CAM_00754,COMP_00754,L86846AP2010PLC000754,Industrials,9.55,5.05,5.0,5.96,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.718857
CAM_00755,COMP_00755,L40356MZ2010PLC000755,Industrials,9.55,4.8,5.0,5.97,6.5,6.55,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.742949
CAM_00756,COMP_00756,L95486WB2010PLC000756,Consumer Defensive,9.55,5.13,5.0,5.93,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.766136
CAM_00757,COMP_00757,L86372DN2010PLC000757,Consumer Defensive,9.55,4.97,5.0,5.95,5.5,6.5,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.789701
CAM_00758,COMP_00758,L42640KL2010PLC000758,Financial Services,9.55,5.23,5.0,5.65,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.813410
CAM_00759,COMP_00759,L35226SK2010PLC000759,Consumer Cyclical,9.55,4.55,5.0,5.91,6.5,6.47,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.836360
CAM_00760,COMP_00760,L24368AS2010PLC000760,Industrials,8.29,5.16,5.0,5.88,6.5,6.27,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.859140
CAM_00761,COMP_00761,L38253KA2010PLC000761,Basic Materials,9.55,4.76,5.0,5.79,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.881977
CAM_00762,COMP_00762,L77447KA2010PLC000762,Basic Materials,7.58,5.28,5.0,5.94,6.5,6.1,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.905276
CAM_00763,COMP_00763,L44765MP2010PLC000763,Basic Materials,7.59,4.52,5.0,5.72,5.5,5.75,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.928796
CAM_00764,COMP_00764,L64735TS2010PLC000764,Utilities,9.55,5.15,5.0,5.82,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.951847
CAM_00765,COMP_00765,L49571TN2010PLC000765,Technology,9.55,4.4,5.0,5.84,6.5,6.42,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:47.975282
CAM_00766,COMP_00766,L32992NL2010PLC000766,Consumer Defensive,9.55,5.08,5.0,5.89,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.000230
CAM_00767,COMP_00767,L18022KL2010PLC000767,Communication Services,9.55,5.26,5.0,5.88,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.036590
CAM_00768,COMP_00768,L62013MN2010PLC000768,Technology,9.02,5.19,5.0,5.89,6.5,6.5,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.059212
CAM_00769,COMP_00769,L48211TN2010PLC000769,Communication Services,9.55,4.96,5.0,5.9,6.5,6.59,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.082327
CAM_00770,COMP_00770,L43672DD2010PLC000770,Healthcare,8.15,5.26,5.0,5.9,6.5,6.26,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.105221
CAM_00771,COMP_00771,L81920MN2010PLC000771,Basic Materials,8.99,5.26,5.0,5.75,6.5,6.5,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.128094
CAM_00772,COMP_00772,L51208WB2010PLC000772,Industrials,9.55,4.49,5.0,5.99,6.5,6.46,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.150625
CAM_00773,COMP_00773,L52227MP2010PLC000773,Utilities,9.55,4.24,5.0,5.65,6.5,6.35,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.173873
CAM_00774,COMP_00774,L15681AS2010PLC000774,Healthcare,7.85,5.28,5.0,5.73,6.5,6.16,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.196535
CAM_00775,COMP_00775,L11661ML2010PLC000775,Basic Materials,9.55,4.84,5.0,5.99,6.5,6.57,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.218941
CAM_00776,COMP_00776,L29074OR2010PLC000776,Energy,9.55,4.6,5.0,5.74,6.5,6.47,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.241378
CAM_00777,COMP_00777,L26877PY2010PLC000777,Basic Materials,9.55,5.03,5.0,5.69,6.5,6.59,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.274952
CAM_00778,COMP_00778,L97064MP2010PLC000778,Utilities,9.55,5.17,5.0,5.85,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.310090
CAM_00779,COMP_00779,L87908LD2010PLC000779,Industrials,9.55,4.81,5.0,5.79,6.5,6.54,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.334335
CAM_00780,COMP_00780,L21485JH2010PLC000780,Technology,9.55,5.01,5.0,5.91,6.5,6.61,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.357278
CAM_00781,COMP_00781,L96125AR2010PLC000781,Industrials,9.55,5.27,5.0,5.8,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.379579
CAM_00782,COMP_00782,L49562SK2010PLC000782,Industrials,8.06,4.35,5.0,5.97,6.5,5.97,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.401923
CAM_00783,COMP_00783,L82400KA2010PLC000783,Consumer Defensive,9.55,5.27,5.0,5.94,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.424851
CAM_00784,COMP_00784,L76703MZ2010PLC000784,Healthcare,7.89,5.23,5.0,5.71,6.5,6.16,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.448374
CAM_00785,COMP_00785,L27417WB2010PLC000785,Technology,9.55,4.85,5.0,5.97,6.5,6.57,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.471112
CAM_00786,COMP_00786,L43010GA2010PLC000786,Industrials,9.55,5.28,5.0,5.94,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.494066
CAM_00787,COMP_00787,L17551AP2010PLC000787,Industrials,9.55,4.77,5.0,5.77,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.517318
CAM_00788,COMP_00788,L24971ML2010PLC000788,Basic Materials,9.55,5.3,5.0,5.83,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.540044
CAM_00789,COMP_00789,L22302DN2010PLC000789,Consumer Defensive,9.55,4.77,5.0,5.96,6.5,6.54,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.562771
CAM_00790,COMP_00790,L91456MP2010PLC000790,Industrials,7.58,5.25,5.0,5.82,6.5,6.08,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.585668
CAM_00791,COMP_00791,L70849AS2010PLC000791,Communication Services,9.55,5.08,5.0,5.97,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.609105
CAM_00792,COMP_00792,L96745TS2010PLC000792,Consumer Defensive,9.55,4.57,5.0,5.91,6.5,6.48,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.634987
CAM_00793,COMP_00793,L51434JH2010PLC000793,Industrials,9.55,4.74,5.0,5.98,6.5,6.54,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.657881
CAM_00794,COMP_00794,L77081TN2010PLC000794,Consumer Cyclical,9.55,5.22,5.0,5.98,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.680374
CAM_00795,COMP_00795,L35499MH2010PLC000795,Industrials,9.55,4.35,5.0,5.95,6.5,6.42,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.706429
CAM_00796,COMP_00796,L70705AN2010PLC000796,Financial Services,9.55,4.54,5.0,5.66,6.5,6.44,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.732315
CAM_00797,COMP_00797,L85412MZ2010PLC000797,Industrials,9.55,5.09,5.0,5.93,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.756459
CAM_00798,COMP_00798,L51398OR2010PLC000798,Healthcare,7.99,5.21,5.0,5.87,6.5,6.2,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.779897
CAM_00799,COMP_00799,L75698MN2010PLC000799,Technology,9.55,5.26,5.0,5.65,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.804400
CAM_00800,COMP_00800,L44823MP2010PLC000800,Technology,8.06,4.47,5.0,5.65,6.5,5.97,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.827610
CAM_00801,COMP_00801,L82985MH2010PLC000801,Financial Services,9.55,5.11,5.0,5.9,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.850642
CAM_00802,COMP_00802,L63616AR2010PLC000802,Financial Services,7.57,4.18,5.0,5.72,6.5,5.75,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.873609
CAM_00803,COMP_00803,L87664AR2010PLC000803,Financial Services,7.7,5.64,5.0,5.78,6.2,6.2,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.898592
CAM_00804,COMP_00804,L77013MP2010PLC000804,Financial Services,9.55,4.82,5.0,5.87,5.5,6.45,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.921140
CAM_00805,COMP_00805,L67942KL2010PLC000805,Consumer Cyclical,9.55,5.27,5.0,5.97,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.943905
CAM_00806,COMP_00806,L46032MH2010PLC000806,Industrials,9.55,5.23,5.0,5.95,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.966416
CAM_00807,COMP_00807,L69243SK2010PLC000807,Industrials,9.55,5.05,5.0,5.96,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:48.988923
CAM_00808,COMP_00808,L65135ML2010PLC000808,Basic Materials,8.28,4.98,5.0,5.93,6.5,6.22,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:49.011598
CAM_00809,COMP_00809,L38045CG2010PLC000809,Real Estate,9.55,4.62,5.0,5.86,6.5,6.49,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:49.037987
CAM_00810,COMP_00810,L65516KL2010PLC000810,Basic Materials,9.55,5.03,5.0,5.92,6.5,6.62,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:49.073561
CAM_00811,COMP_00811,L16303MN2010PLC000811,Consumer Defensive,9.55,4.94,5.0,5.98,5.5,6.5,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:49.096560
CAM_00812,COMP_00812,L58449DN2010PLC000812,Consumer Cyclical,9.55,4.42,5.0,5.97,6.5,6.44,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:49.118911
CAM_00813,COMP_00813,L70804JH2010PLC000813,Healthcare,8.19,4.36,5.0,5.94,6.5,6.01,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:49.142480
CAM_00814,COMP_00814,L59876TN2010PLC000814,Financial Services,9.55,4.43,5.0,5.81,6.5,6.43,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:49.165988
CAM_00815,COMP_00815,L69392AN2010PLC000815,Technology,9.55,4.84,5.0,5.86,6.5,6.55,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:49.188745
CAM_00816,COMP_00816,L37191AP2010PLC000816,Technology,7.62,5.22,5.0,5.65,6.5,6.07,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:06:49.212136
