case_id,company_id,company_cin,sector,anomaly_score_raw,anomaly_score_normalized,isolation_forest_label,anomaly_classification,feature_percentile_ranks,n_sector_peers,model_n_estimators,processed_timestamp
CAM_02152,COMP_02152,L57842BR2010PLC002152,Basic Materials,-0.43812,0.925,normal,normal,"{""dscr"": 49.7, ""debt_to_equity"": 51.1, ""interest_coverage"": 74.1, ""ebitda_margin"": 70.8, ""pat_margin"": 78.4}",370,200,2026-03-12T13:20:09.081017
CAM_02154,COMP_02154,L23949WB2010PLC002154,Basic Materials,-0.671961,0.0483,outlier,extreme_outlier,"{""dscr"": 99.5, ""debt_to_equity"": 8.4, ""interest_coverage"": 100.0, ""ebitda_margin"": 54.1, ""pat_margin"": 79.7}",370,200,2026-03-12T13:20:09.081194
CAM_02160,COMP_02160,L45783MZ2010PLC002160,Basic Materials,-0.423239,0.9808,normal,normal,"{""dscr"": 66.8, ""debt_to_equity"": 37.0, ""interest_coverage"": 65.7, ""ebitda_margin"": 42.2, ""pat_margin"": 51.9}",370,200,2026-03-12T13:20:09.081367
CAM_02161,COMP_02161,L16162DD2010PLC002161,Basic Materials,-0.424083,0.9776,normal,normal,"{""dscr"": 43.8, ""debt_to_equity"": 43.2, ""interest_coverage"": 27.3, ""ebitda_margin"": 33.5, ""pat_margin"": 29.7}",370,200,2026-03-12T13:20:09.081574
CAM_02170,COMP_02170,L44646AS2010PLC002170,Basic Materials,-0.46191,0.8358,normal,normal,"{""dscr"": 17.3, ""debt_to_equity"": 93.0, ""interest_coverage"": 33.2, ""ebitda_margin"": 88.6, ""pat_margin"": 73.0}",370,200,2026-03-12T13:20:09.081757
CAM_02174,COMP_02174,L92940MP2010PLC002174,Basic Materials,-0.456948,0.8544,normal,normal,"{""dscr"": 44.1, ""debt_to_equity"": 71.1, ""interest_coverage"": 53.2, ""ebitda_margin"": 93.5, ""pat_margin"": 89.7}",370,200,2026-03-12T13:20:09.081929
CAM_02176,COMP_02176,L99255LD2010PLC002176,Basic Materials,-0.433315,0.943,normal,normal,"{""dscr"": 31.9, ""debt_to_equity"": 71.9, ""interest_coverage"": 38.6, ""ebitda_margin"": 71.9, ""pat_margin"": 63.5}",370,200,2026-03-12T13:20:09.082121
CAM_02178,COMP_02178,L68714ML2010PLC002178,Basic Materials,-0.590148,0.355,outlier,anomalous,"{""dscr"": 92.4, ""debt_to_equity"": 23.2, ""interest_coverage"": 97.6, ""ebitda_margin"": 78.6, ""pat_margin"": 99.2}",370,200,2026-03-12T13:20:09.082298
CAM_02193,COMP_02193,L58847AR2010PLC002193,Basic Materials,-0.478661,0.773,normal,normal,"{""dscr"": 4.1, ""debt_to_equity"": 84.3, ""interest_coverage"": 3.8, ""ebitda_margin"": 66.2, ""pat_margin"": 28.1}",370,200,2026-03-12T13:20:09.082472
CAM_02207,COMP_02207,L49409TR2010PLC002207,Basic Materials,-0.473683,0.7916,normal,normal,"{""dscr"": 10.5, ""debt_to_equity"": 97.8, ""interest_coverage"": 17.6, ""ebitda_margin"": 17.0, ""pat_margin"": 13.2}",370,200,2026-03-12T13:20:09.082710
CAM_02213,COMP_02213,L92113AN2010PLC002213,Basic Materials,-0.429817,0.9561,normal,normal,"{""dscr"": 27.0, ""debt_to_equity"": 61.4, ""interest_coverage"": 13.5, ""ebitda_margin"": 43.5, ""pat_margin"": 28.6}",370,200,2026-03-12T13:20:09.082906
CAM_02216,COMP_02216,L70523DD2010PLC002216,Basic Materials,-0.482386,0.759,normal,normal,"{""dscr"": 32.4, ""debt_to_equity"": 100.0, ""interest_coverage"": 37.8, ""ebitda_margin"": 64.3, ""pat_margin"": 58.4}",370,200,2026-03-12T13:20:09.083105
CAM_02218,COMP_02218,L73124AS2010PLC002218,Basic Materials,-0.434306,0.9393,normal,normal,"{""dscr"": 10.8, ""debt_to_equity"": 88.1, ""interest_coverage"": 11.6, ""ebitda_margin"": 46.5, ""pat_margin"": 28.4}",370,200,2026-03-12T13:20:09.083284
CAM_02228,COMP_02228,L25827DN2010PLC002228,Basic Materials,-0.451731,0.8739,normal,normal,"{""dscr"": 88.1, ""debt_to_equity"": 18.6, ""interest_coverage"": 81.6, ""ebitda_margin"": 61.9, ""pat_margin"": 70.5}",370,200,2026-03-12T13:20:09.083469
CAM_02235,COMP_02235,L96321NL2010PLC002235,Basic Materials,-0.440799,0.9149,normal,normal,"{""dscr"": 68.6, ""debt_to_equity"": 22.4, ""interest_coverage"": 50.0, ""ebitda_margin"": 8.6, ""pat_margin"": 17.8}",370,200,2026-03-12T13:20:09.083795
CAM_00002,COMP_00002,L74195MZ2010PLC000002,Financial Services,-0.472518,0.7177,normal,normal,"{""dscr"": 29.2, ""debt_to_equity"": 100.0, ""interest_coverage"": 94.9, ""ebitda_margin"": 16.9, ""pat_margin"": 42.4}",236,200,2026-03-12T13:20:09.705385
CAM_00003,COMP_00003,L11613DN2010PLC000003,Financial Services,-0.640007,0.0,outlier,extreme_outlier,"{""dscr"": 86.4, ""debt_to_equity"": 100.0, ""interest_coverage"": 100.0, ""ebitda_margin"": 20.3, ""pat_margin"": 48.7}",236,200,2026-03-12T13:20:09.705679
CAM_00006,COMP_00006,L87095OR2010PLC000006,Financial Services,-0.418377,0.9497,normal,normal,"{""dscr"": 19.5, ""debt_to_equity"": 100.0, ""interest_coverage"": 22.9, ""ebitda_margin"": 39.4, ""pat_margin"": 30.9}",236,200,2026-03-12T13:20:09.705877
CAM_00010,COMP_00010,L35060TR2010PLC000010,Financial Services,-0.467702,0.7384,normal,normal,"{""dscr"": 21.2, ""debt_to_equity"": 57.6, ""interest_coverage"": 6.4, ""ebitda_margin"": 51.3, ""pat_margin"": 20.8}",236,200,2026-03-12T13:20:09.706061
CAM_00020,COMP_00020,L90990AS2010PLC000020,Financial Services,-0.484247,0.6675,normal,normal,"{""dscr"": 86.9, ""debt_to_equity"": 100.0, ""interest_coverage"": 91.1, ""ebitda_margin"": 29.2, ""pat_margin"": 46.2}",236,200,2026-03-12T13:20:09.706239
CAM_00024,COMP_00024,L13834KL2010PLC000024,Financial Services,-0.498107,0.6081,normal,normal,"{""dscr"": 28.0, ""debt_to_equity"": 30.5, ""interest_coverage"": 17.8, ""ebitda_margin"": 5.1, ""pat_margin"": 3.8}",236,200,2026-03-12T13:20:09.706416
CAM_00032,COMP_00032,L17870ML2010PLC000032,Financial Services,-0.489724,0.644,normal,normal,"{""dscr"": 70.3, ""debt_to_equity"": 39.0, ""interest_coverage"": 85.6, ""ebitda_margin"": 21.6, ""pat_margin"": 42.8}",236,200,2026-03-12T13:20:09.706756
CAM_00067,COMP_00067,L23099JH2010PLC000067,Financial Services,-0.41655,0.9576,normal,normal,"{""dscr"": 62.7, ""debt_to_equity"": 100.0, ""interest_coverage"": 78.0, ""ebitda_margin"": 67.4, ""pat_margin"": 77.1}",236,200,2026-03-12T13:20:09.706957
CAM_00068,COMP_00068,L24320AN2010PLC000068,Financial Services,-0.543175,0.415,outlier,anomalous,"{""dscr"": 85.6, ""debt_to_equity"": 3.8, ""interest_coverage"": 88.6, ""ebitda_margin"": 40.3, ""pat_margin"": 56.4}",236,200,2026-03-12T13:20:09.707136
CAM_00081,COMP_00081,L79348ML2010PLC000081,Financial Services,-0.418751,0.9481,normal,normal,"{""dscr"": 77.1, ""debt_to_equity"": 100.0, ""interest_coverage"": 63.1, ""ebitda_margin"": 68.6, ""pat_margin"": 69.9}",236,200,2026-03-12T13:20:09.707310
CAM_00099,COMP_00099,L60418NL2010PLC000099,Financial Services,-0.537321,0.44,outlier,anomalous,"{""dscr"": 45.3, ""debt_to_equity"": 54.7, ""interest_coverage"": 25.8, ""ebitda_margin"": 99.2, ""pat_margin"": 91.9}",236,200,2026-03-12T13:20:09.707496
CAM_00108,COMP_00108,L23949NL2010PLC000108,Financial Services,-0.426585,0.9146,normal,normal,"{""dscr"": 29.7, ""debt_to_equity"": 100.0, ""interest_coverage"": 28.8, ""ebitda_margin"": 11.0, ""pat_margin"": 15.3}",236,200,2026-03-12T13:20:09.707703
CAM_00122,COMP_00122,L24554AS2010PLC000122,Financial Services,-0.494181,0.6249,normal,normal,"{""dscr"": 87.3, ""debt_to_equity"": 100.0, ""interest_coverage"": 97.9, ""ebitda_margin"": 72.5, ""pat_margin"": 88.6}",236,200,2026-03-12T13:20:09.707876
CAM_00126,COMP_00126,L26775DN2010PLC000126,Financial Services,-0.421423,0.9367,normal,normal,"{""dscr"": 18.2, ""debt_to_equity"": 100.0, ""interest_coverage"": 59.3, ""ebitda_margin"": 28.0, ""pat_margin"": 38.6}",236,200,2026-03-12T13:20:09.708047
CAM_00149,COMP_00149,L31469OR2010PLC000149,Financial Services,-0.437614,0.8673,normal,normal,"{""dscr"": 37.7, ""debt_to_equity"": 46.6, ""interest_coverage"": 18.6, ""ebitda_margin"": 36.4, ""pat_margin"": 28.4}",236,200,2026-03-12T13:20:09.708217
CAM_00157,COMP_00157,L73005BR2010PLC000157,Financial Services,-0.471387,0.7226,normal,normal,"{""dscr"": 73.7, ""debt_to_equity"": 19.1, ""interest_coverage"": 46.6, ""ebitda_margin"": 91.9, ""pat_margin"": 87.3}",236,200,2026-03-12T13:20:09.708388
CAM_00161,COMP_00161,L58080NL2010PLC000161,Financial Services,-0.474155,0.7107,normal,normal,"{""dscr"": 53.4, ""debt_to_equity"": 7.2, ""interest_coverage"": 30.1, ""ebitda_margin"": 44.9, ""pat_margin"": 40.3}",236,200,2026-03-12T13:20:09.708591
CAM_00164,COMP_00164,L37183MH2010PLC000164,Financial Services,-0.492097,0.6338,normal,normal,"{""dscr"": 6.4, ""debt_to_equity"": 45.3, ""interest_coverage"": 5.1, ""ebitda_margin"": 19.5, ""pat_margin"": 2.5}",236,200,2026-03-12T13:20:09.708775
CAM_00203,COMP_00203,L75849AR2010PLC000203,Financial Services,-0.558112,0.3509,outlier,anomalous,"{""dscr"": 97.5, ""debt_to_equity"": 13.6, ""interest_coverage"": 83.9, ""ebitda_margin"": 47.0, ""pat_margin"": 59.7}",236,200,2026-03-12T13:20:09.708950
CAM_00208,COMP_00208,L76689MN2010PLC000208,Financial Services,-0.468281,0.7359,normal,normal,"{""dscr"": 74.2, ""debt_to_equity"": 9.3, ""interest_coverage"": 44.5, ""ebitda_margin"": 86.9, ""pat_margin"": 81.8}",236,200,2026-03-12T13:20:09.709120
CAM_00217,COMP_00217,L23992AP2010PLC000217,Financial Services,-0.476974,0.6986,normal,normal,"{""dscr"": 46.2, ""debt_to_equity"": 47.0, ""interest_coverage"": 27.5, ""ebitda_margin"": 94.9, ""pat_margin"": 80.9}",236,200,2026-03-12T13:20:09.709292
CAM_00223,COMP_00223,L76223JH2010PLC000223,Financial Services,-0.502995,0.5871,normal,normal,"{""dscr"": 40.3, ""debt_to_equity"": 29.2, ""interest_coverage"": 13.1, ""ebitda_margin"": 86.4, ""pat_margin"": 53.8}",236,200,2026-03-12T13:20:09.709461
CAM_00226,COMP_00226,L63554GA2010PLC000226,Financial Services,-0.434297,0.8815,normal,normal,"{""dscr"": 79.7, ""debt_to_equity"": 24.6, ""interest_coverage"": 53.8, ""ebitda_margin"": 78.0, ""pat_margin"": 73.3}",236,200,2026-03-12T13:20:09.709705
CAM_00231,COMP_00231,L35611KL2010PLC000231,Financial Services,-0.474426,0.7096,normal,normal,"{""dscr"": 91.9, ""debt_to_equity"": 100.0, ""interest_coverage"": 93.6, ""ebitda_margin"": 54.7, ""pat_margin"": 72.0}",236,200,2026-03-12T13:20:09.709882
CAM_00235,COMP_00235,L68863AS2010PLC000235,Financial Services,-0.431132,0.8951,normal,normal,"{""dscr"": 25.8, ""debt_to_equity"": 100.0, ""interest_coverage"": 58.5, ""ebitda_margin"": 5.9, ""pat_margin"": 14.8}",236,200,2026-03-12T13:20:09.710055
CAM_00237,COMP_00237,L41264MN2010PLC000237,Financial Services,-0.488916,0.6475,normal,normal,"{""dscr"": 61.4, ""debt_to_equity"": 6.8, ""interest_coverage"": 23.3, ""ebitda_margin"": 86.0, ""pat_margin"": 63.6}",236,200,2026-03-12T13:20:09.710224
CAM_00239,COMP_00239,L50282TS2010PLC000239,Financial Services,-0.5612,0.3377,outlier,anomalous,"{""dscr"": 93.6, ""debt_to_equity"": 34.3, ""interest_coverage"": 97.5, ""ebitda_margin"": 53.4, ""pat_margin"": 73.7}",236,200,2026-03-12T13:20:09.710405
CAM_00242,COMP_00242,L13175MP2010PLC000242,Financial Services,-0.453263,0.8003,normal,normal,"{""dscr"": 22.5, ""debt_to_equity"": 20.3, ""interest_coverage"": 11.4, ""ebitda_margin"": 25.0, ""pat_margin"": 13.1}",236,200,2026-03-12T13:20:09.710611
CAM_00256,COMP_00256,L47624KA2010PLC000256,Financial Services,-0.425192,0.9205,normal,normal,"{""dscr"": 23.7, ""debt_to_equity"": 100.0, ""interest_coverage"": 51.3, ""ebitda_margin"": 10.6, ""pat_margin"": 23.3}",236,200,2026-03-12T13:20:09.710789
CAM_00259,COMP_00259,L66631GJ2010PLC000259,Financial Services,-0.509367,0.5598,normal,normal,"{""dscr"": 8.9, ""debt_to_equity"": 53.4, ""interest_coverage"": 3.4, ""ebitda_margin"": 81.4, ""pat_margin"": 28.8}",236,200,2026-03-12T13:20:09.710962
CAM_00260,COMP_00260,L66496OR2010PLC000260,Financial Services,-0.468672,0.7342,normal,normal,"{""dscr"": 27.1, ""debt_to_equity"": 33.5, ""interest_coverage"": 26.3, ""ebitda_margin"": 9.3, ""pat_margin"": 9.3}",236,200,2026-03-12T13:20:09.711146
CAM_00286,COMP_00286,L32290CG2010PLC000286,Financial Services,-0.473373,0.7141,normal,normal,"{""dscr"": 81.4, ""debt_to_equity"": 49.2, ""interest_coverage"": 89.0, ""ebitda_margin"": 72.9, ""pat_margin"": 83.5}",236,200,2026-03-12T13:20:09.711326
CAM_00310,COMP_00310,L12916BR2010PLC000310,Financial Services,-0.494263,0.6246,normal,normal,"{""dscr"": 10.6, ""debt_to_equity"": 36.4, ""interest_coverage"": 3.0, ""ebitda_margin"": 68.2, ""pat_margin"": 25.0}",236,200,2026-03-12T13:20:09.711521
CAM_00313,COMP_00313,L63907MZ2010PLC000313,Financial Services,-0.439778,0.858,normal,normal,"{""dscr"": 63.6, ""debt_to_equity"": 48.7, ""interest_coverage"": 55.9, ""ebitda_margin"": 80.9, ""pat_margin"": 76.7}",236,200,2026-03-12T13:20:09.711708
CAM_00314,COMP_00314,L67501WB2010PLC000314,Financial Services,-0.521081,0.5096,normal,normal,"{""dscr"": 88.1, ""debt_to_equity"": 3.8, ""interest_coverage"": 84.7, ""ebitda_margin"": 50.4, ""pat_margin"": 61.9}",236,200,2026-03-12T13:20:09.711879
CAM_00343,COMP_00343,L57077AN2010PLC000343,Financial Services,-0.544158,0.4107,outlier,anomalous,"{""dscr"": 97.9, ""debt_to_equity"": 17.8, ""interest_coverage"": 78.8, ""ebitda_margin"": 74.2, ""pat_margin"": 81.4}",236,200,2026-03-12T13:20:09.712048
CAM_00356,COMP_00356,L57335BR2010PLC000356,Financial Services,-0.451278,0.8088,normal,normal,"{""dscr"": 92.8, ""debt_to_equity"": 100.0, ""interest_coverage"": 81.8, ""ebitda_margin"": 56.8, ""pat_margin"": 67.4}",236,200,2026-03-12T13:20:09.712215
CAM_00357,COMP_00357,L36606LD2010PLC000357,Financial Services,-0.527173,0.4835,normal,normal,"{""dscr"": 13.6, ""debt_to_equity"": 3.8, ""interest_coverage"": 8.1, ""ebitda_margin"": 13.1, ""pat_margin"": 4.7}",236,200,2026-03-12T13:20:09.712383
CAM_00358,COMP_00358,L54984BR2010PLC000358,Financial Services,-0.538347,0.4356,outlier,anomalous,"{""dscr"": 42.4, ""debt_to_equity"": 51.7, ""interest_coverage"": 14.0, ""ebitda_margin"": 98.3, ""pat_margin"": 79.7}",236,200,2026-03-12T13:20:09.712585
CAM_00362,COMP_00362,L80937DN2010PLC000362,Financial Services,-0.432388,0.8897,normal,normal,"{""dscr"": 56.8, ""debt_to_equity"": 100.0, ""interest_coverage"": 86.0, ""ebitda_margin"": 61.0, ""pat_margin"": 75.4}",236,200,2026-03-12T13:20:09.712763
CAM_00364,COMP_00364,L29262ML2010PLC000364,Financial Services,-0.572456,0.2895,outlier,anomalous,"{""dscr"": 99.6, ""debt_to_equity"": 7.6, ""interest_coverage"": 75.4, ""ebitda_margin"": 66.9, ""pat_margin"": 74.6}",236,200,2026-03-12T13:20:09.712931
CAM_00366,COMP_00366,L39667AS2010PLC000366,Financial Services,-0.480432,0.6838,normal,normal,"{""dscr"": 66.5, ""debt_to_equity"": 43.6, ""interest_coverage"": 88.1, ""ebitda_margin"": 73.7, ""pat_margin"": 83.9}",236,200,2026-03-12T13:20:09.713096
CAM_00375,COMP_00375,L69300BR2010PLC000375,Financial Services,-0.436144,0.8736,normal,normal,"{""dscr"": 64.8, ""debt_to_equity"": 100.0, ""interest_coverage"": 64.0, ""ebitda_margin"": 84.7, ""pat_margin"": 86.4}",236,200,2026-03-12T13:20:09.713263
CAM_00384,COMP_00384,L81195TN2010PLC000384,Financial Services,-0.431218,0.8947,normal,normal,"{""dscr"": 72.9, ""debt_to_equity"": 19.9, ""interest_coverage"": 55.5, ""ebitda_margin"": 65.3, ""pat_margin"": 64.4}",236,200,2026-03-12T13:20:09.713428
CAM_00385,COMP_00385,L97476MZ2010PLC000385,Financial Services,-0.474465,0.7094,normal,normal,"{""dscr"": 44.9, ""debt_to_equity"": 5.9, ""interest_coverage"": 27.1, ""ebitda_margin"": 55.1, ""pat_margin"": 45.3}",236,200,2026-03-12T13:20:09.713633
CAM_00392,COMP_00392,L41219MP2010PLC000392,Financial Services,-0.506024,0.5742,normal,normal,"{""dscr"": 51.3, ""debt_to_equity"": 15.3, ""interest_coverage"": 19.1, ""ebitda_margin"": 95.8, ""pat_margin"": 75.8}",236,200,2026-03-12T13:20:09.713808
CAM_00403,COMP_00403,L29086KL2010PLC000403,Financial Services,-0.423465,0.9279,normal,normal,"{""dscr"": 53.8, ""debt_to_equity"": 100.0, ""interest_coverage"": 48.3, ""ebitda_margin"": 27.5, ""pat_margin"": 35.2}",236,200,2026-03-12T13:20:09.713975
CAM_00404,COMP_00404,L57000KL2010PLC000404,Financial Services,-0.430328,0.8985,normal,normal,"{""dscr"": 58.9, ""debt_to_equity"": 100.0, ""interest_coverage"": 84.3, ""ebitda_margin"": 46.6, ""pat_margin"": 59.3}",236,200,2026-03-12T13:20:09.714142
CAM_00405,COMP_00405,L35147AR2010PLC000405,Financial Services,-0.474506,0.7092,normal,normal,"{""dscr"": 8.1, ""debt_to_equity"": 53.0, ""interest_coverage"": 4.7, ""ebitda_margin"": 57.2, ""pat_margin"": 21.6}",236,200,2026-03-12T13:20:09.714307
CAM_00407,COMP_00407,L20567OR2010PLC000407,Financial Services,-0.507481,0.5679,normal,normal,"{""dscr"": 28.8, ""debt_to_equity"": 100.0, ""interest_coverage"": 92.8, ""ebitda_margin"": 4.7, ""pat_margin"": 24.2}",236,200,2026-03-12T13:20:09.714474
CAM_00431,COMP_00431,L55080ML2010PLC000431,Financial Services,-0.449345,0.817,normal,normal,"{""dscr"": 33.5, ""debt_to_equity"": 100.0, ""interest_coverage"": 63.6, ""ebitda_margin"": 3.4, ""pat_margin"": 12.3}",236,200,2026-03-12T13:20:09.714680
CAM_00439,COMP_00439,L81262LD2010PLC000439,Financial Services,-0.450376,0.8126,normal,normal,"{""dscr"": 3.0, ""debt_to_equity"": 100.0, ""interest_coverage"": 21.6, ""ebitda_margin"": 15.7, ""pat_margin"": 17.8}",236,200,2026-03-12T13:20:09.714892
CAM_00443,COMP_00443,L24308TS2010PLC000443,Financial Services,-0.507669,0.5671,normal,normal,"{""dscr"": 49.6, ""debt_to_equity"": 45.8, ""interest_coverage"": 24.2, ""ebitda_margin"": 97.5, ""pat_margin"": 83.1}",236,200,2026-03-12T13:20:09.715071
CAM_00445,COMP_00445,L84679JH2010PLC000445,Financial Services,-0.496779,0.6138,normal,normal,"{""dscr"": 54.2, ""debt_to_equity"": 100.0, ""interest_coverage"": 38.1, ""ebitda_margin"": 97.0, ""pat_margin"": 93.2}",236,200,2026-03-12T13:20:09.715238
CAM_00446,COMP_00446,L54135TS2010PLC000446,Financial Services,-0.495249,0.6203,normal,normal,"{""dscr"": 19.1, ""debt_to_equity"": 31.4, ""interest_coverage"": 80.5, ""ebitda_margin"": 12.3, ""pat_margin"": 31.4}",236,200,2026-03-12T13:20:09.715407
CAM_00447,COMP_00447,L28481NL2010PLC000447,Financial Services,-0.42814,0.9079,normal,normal,"{""dscr"": 40.7, ""debt_to_equity"": 100.0, ""interest_coverage"": 73.7, ""ebitda_margin"": 11.4, ""pat_margin"": 27.5}",236,200,2026-03-12T13:20:09.715614
CAM_00451,COMP_00451,L73121KA2010PLC000451,Financial Services,-0.426098,0.9167,normal,normal,"{""dscr"": 47.0, ""debt_to_equity"": 100.0, ""interest_coverage"": 47.9, ""ebitda_margin"": 53.8, ""pat_margin"": 52.5}",236,200,2026-03-12T13:20:09.715795
CAM_00452,COMP_00452,L41646KA2010PLC000452,Financial Services,-0.539888,0.429,outlier,anomalous,"{""dscr"": 78.8, ""debt_to_equity"": 41.1, ""interest_coverage"": 95.3, ""ebitda_margin"": 25.4, ""pat_margin"": 47.5}",236,200,2026-03-12T13:20:09.715965
CAM_00454,COMP_00454,L62119NL2010PLC000454,Financial Services,-0.448439,0.8209,normal,normal,"{""dscr"": 66.1, ""debt_to_equity"": 50.8, ""interest_coverage"": 67.4, ""ebitda_margin"": 50.8, ""pat_margin"": 57.6}",236,200,2026-03-12T13:20:09.716134
CAM_00466,COMP_00466,L50295MH2010PLC000466,Financial Services,-0.432402,0.8896,normal,normal,"{""dscr"": 67.4, ""debt_to_equity"": 100.0, ""interest_coverage"": 72.9, ""ebitda_margin"": 37.7, ""pat_margin"": 48.3}",236,200,2026-03-12T13:20:09.716301
CAM_00477,COMP_00477,L86103TR2010PLC000477,Financial Services,-0.453749,0.7982,normal,normal,"{""dscr"": 67.8, ""debt_to_equity"": 19.5, ""interest_coverage"": 56.8, ""ebitda_margin"": 48.3, ""pat_margin"": 51.3}",236,200,2026-03-12T13:20:09.716518
CAM_00479,COMP_00479,L46599AN2010PLC000479,Financial Services,-0.432477,0.8893,normal,normal,"{""dscr"": 65.7, ""debt_to_equity"": 100.0, ""interest_coverage"": 49.6, ""ebitda_margin"": 33.5, ""pat_margin"": 39.8}",236,200,2026-03-12T13:20:09.716718
CAM_00482,COMP_00482,L78905KA2010PLC000482,Financial Services,-0.598267,0.1789,outlier,extreme_outlier,"{""dscr"": 0.4, ""debt_to_equity"": 56.4, ""interest_coverage"": 59.7, ""ebitda_margin"": 0.8, ""pat_margin"": 0.8}",236,200,2026-03-12T13:20:09.716904
CAM_00496,COMP_00496,L12164SK2010PLC000496,Financial Services,-0.446496,0.8293,normal,normal,"{""dscr"": 79.7, ""debt_to_equity"": 25.8, ""interest_coverage"": 39.0, ""ebitda_margin"": 59.3, ""pat_margin"": 53.4}",236,200,2026-03-12T13:20:09.717078
CAM_00507,COMP_00507,L36341AN2010PLC000507,Financial Services,-0.446155,0.8307,normal,normal,"{""dscr"": 20.8, ""debt_to_equity"": 40.7, ""interest_coverage"": 16.1, ""ebitda_margin"": 44.5, ""pat_margin"": 30.5}",236,200,2026-03-12T13:20:09.717251
CAM_00512,COMP_00512,L93587MH2010PLC000512,Financial Services,-0.523292,0.5002,normal,normal,"{""dscr"": 94.9, ""debt_to_equity"": 56.8, ""interest_coverage"": 66.1, ""ebitda_margin"": 89.8, ""pat_margin"": 95.3}",236,200,2026-03-12T13:20:09.717419
CAM_00519,COMP_00519,L85002MP2010PLC000519,Financial Services,-0.435905,0.8746,normal,normal,"{""dscr"": 89.4, ""debt_to_equity"": 100.0, ""interest_coverage"": 60.2, ""ebitda_margin"": 79.2, ""pat_margin"": 78.4}",236,200,2026-03-12T13:20:09.717620
CAM_00533,COMP_00533,L26872TN2010PLC000533,Financial Services,-0.458516,0.7777,normal,normal,"{""dscr"": 7.6, ""debt_to_equity"": 100.0, ""interest_coverage"": 15.3, ""ebitda_margin"": 47.5, ""pat_margin"": 31.8}",236,200,2026-03-12T13:20:09.717795
CAM_00549,COMP_00549,L82344GA2010PLC000549,Financial Services,-0.444493,0.8378,normal,normal,"{""dscr"": 15.3, ""debt_to_equity"": 100.0, ""interest_coverage"": 19.9, ""ebitda_margin"": 10.2, ""pat_margin"": 7.2}",236,200,2026-03-12T13:20:09.717963
CAM_00559,COMP_00559,L46262TR2010PLC000559,Financial Services,-0.458269,0.7788,normal,normal,"{""dscr"": 41.5, ""debt_to_equity"": 100.0, ""interest_coverage"": 73.3, ""ebitda_margin"": 4.2, ""pat_margin"": 17.4}",236,200,2026-03-12T13:20:09.718132
CAM_00583,COMP_00583,L93574ML2010PLC000583,Financial Services,-0.455955,0.7887,normal,normal,"{""dscr"": 64.0, ""debt_to_equity"": 37.3, ""interest_coverage"": 25.0, ""ebitda_margin"": 44.1, ""pat_margin"": 36.9}",236,200,2026-03-12T13:20:09.718302
CAM_00599,COMP_00599,L54426AR2010PLC000599,Financial Services,-0.427883,0.909,normal,normal,"{""dscr"": 50.8, ""debt_to_equity"": 100.0, ""interest_coverage"": 83.1, ""ebitda_margin"": 35.6, ""pat_margin"": 50.0}",236,200,2026-03-12T13:20:09.718468
