SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,sector,project_sector,company_id,case_id,gstin,revenue_cr,profit_cr,debt_cr,equity_cr,interest_expense_cr,scenario_type,trend_type
EPACK,EPACK Durable Limited,EQ,30-JAN-2024,10,1,INE0G5901015,10,Consumer Cyclical,Retail,COMP_00594,CAM_00594,11MYYXJ2948H1Z2,124.9538849162929,17.704683643401523,43.36204580172137,85.47127061636068,2.528962858669646,normal,volatile
EPACKPEB,EPack Prefab Technologies Limited,EQ,01-OCT-2025,2,1,INE0MLS01022,2,Industrials,Manufacturing,COMP_00595,CAM_00595,16SWVVC0405E1Z2,303.5863722132961,20.886231784307785,207.7845223216393,178.76477340827643,14.04234980283015,normal,stable
EPIGRAL,Epigral Limited,EQ,18-AUG-2021,10,1,INE071N01016,10,Basic Materials,Manufacturing,COMP_00596,CAM_00596,10CWBSI3972A1Z5,378.9407409295568,36.16412893677583,226.19487169134567,274.40628602165697,16.45021751183997,moderate_anomaly,declining
EPL,EPL Limited,EQ,11-FEB-2002,2,1,INE255A01020,2,Consumer Cyclical,Retail,COMP_00597,CAM_00597,32ZKREB0233X1Z1,134.7899052406488,16.503070934989804,105.7160589945953,83.43286301777759,9.724749387860228,normal,growing
EQUIPPP,Equippp Social Impact Technologies Limited,BE,19-MAY-2021,1,1,INE217G01035,1,Technology,IT,COMP_00598,CAM_00598,36TPNKD7518A1Z2,475.7774904369609,38.04444125336696,71.50126534744759,213.4454244091392,6.22668440249257,normal,stable
EQUITASBNK,Equitas Small Finance Bank Limited,EQ,02-NOV-2020,10,1,INE063P01018,10,Financial Services,NBFC,COMP_00599,CAM_00599,12KWHYM5162J1Z3,433.030858021302,48.93567530221792,368.5895894091742,245.72639293944945,9.706552267065296,normal,stable
ERIS,Eris Lifesciences Limited,EQ,29-JUN-2017,1,1,INE406M01024,1,Healthcare,Pharma,COMP_00600,CAM_00600,14SPAMP9406W1Z6,636.5829315593155,90.63483781396228,444.8122312342829,386.7605468028772,39.30807057452182,normal,stable
ESABINDIA,Esab India Limited,EQ,01-NOV-1995,10,1,INE284A01012,10,Industrials,Manufacturing,COMP_00601,CAM_00601,15XWDEQ5202Y1Z3,111.04455411050893,15.621353592616238,104.40268075962226,79.08469567009885,7.818385600787669,moderate_anomaly,declining
ESAFSFB,ESAF Small Finance Bank Limited,EQ,10-NOV-2023,10,1,INE818W01011,10,Financial Services,NBFC,COMP_00602,CAM_00602,14SPKMU7614Y1Z1,275.32722761347867,32.515902435993155,169.6909369080164,113.12729127201092,5.631281315444234,normal,volatile
ESCORTS,Escorts Kubota Limited,EQ,01-MAR-1995,10,1,INE042A01014,10,Industrials,Manufacturing,COMP_00603,CAM_00603,24CXXBC3952V1Z8,429.2524563228924,56.88845614088135,71.06029312498958,183.45408137012333,6.56364630894045,normal,growing
ESSARSHPNG,Essar Shipping Limited,EQ,15-NOV-2011,10,1,INE122M01019,10,Industrials,Manufacturing,COMP_00604,CAM_00604,12CBGLK8916W1Z6,190.77873515072352,30.962501779150674,209.86702304043487,143.98138164692608,20.806399716355056,moderate_anomaly,stable
ESSENTIA,Integra Essentia Limited,EQ,20-AUG-2013,1,1,INE418N01035,1,Consumer Defensive,Retail,COMP_00605,CAM_00605,16QRXCY2967P1Z9,82.52592342886926,13.412131582256114,31.01553447254937,50.761525017221054,3.1638599321769343,moderate_anomaly,stable
ESTER,Ester Industries Limited,EQ,20-JUN-2011,5,1,INE778B01029,5,Basic Materials,Manufacturing,COMP_00606,CAM_00606,11CUAUX1082I1Z6,437.2666559714849,25.4119207834471,398.8384226198227,270.4569207878911,20.84281122812132,normal,growing
ETERNAL,ETERNAL LIMITED,EQ,23-JUL-2021,1,1,INE758T01015,1,Consumer Cyclical,Retail,COMP_00607,CAM_00607,26POLZF5339O1Z7,131.88025969714013,12.734608809692263,80.37153631498983,65.12963031125933,4.435179970640359,moderate_anomaly,stable
ETHOSLTD,Ethos Limited,EQ,30-MAY-2022,10,1,INE04TZ01018,10,Consumer Cyclical,Retail,COMP_00608,CAM_00608,28JMRBG3050T1Z4,274.73040454372364,37.15247819126247,131.45731628409914,156.80156649175643,14.55226639532539,normal,stable
EUREKAFORB,Eureka Forbes Limited,EQ,11-SEP-2024,10,1,INE0KCE01017,10,Consumer Cyclical,Retail,COMP_00609,CAM_00609,16HGZFH3643I1Z2,187.4488344779893,32.534870910710495,111.57110856871276,127.32039904601343,10.807090022056354,normal,growing
EUROBOND,Euro Panel Products Limited,EQ,01-AUG-2025,10,1,INE505V01016,10,Industrials,Manufacturing,COMP_00610,CAM_00610,31ZVVOF5463D1Z5,79.05610076654844,9.6600040627317,16.786812854181317,45.89135455114693,1.1271868131873175,normal,growing
EUROPRATIK,Euro Pratik Sales Limited,EQ,23-SEP-2025,1,1,INE198501012,1,Basic Materials,Manufacturing,COMP_00611,CAM_00611,21EKCWR3524C1Z3,337.9809779345401,38.93540012230929,158.94874194886145,175.75410640590934,14.797993803038825,normal,growing
EUROTEXIND,Eurotex Industries and Exports Limited,BE,31-JAN-1996,10,1,INE022C01012,10,Real Estate,Infrastructure,COMP_00612,CAM_00612,26HNHJX0148N1Z8,741.1504035170159,90.37718367382703,499.47630079790105,465.96538602839433,39.30807057452182,moderate_anomaly,declining
EVEREADY,Eveready Industries India Limited,EQ,27-APR-2005,5,1,INE128A01029,5,Industrials,Manufacturing,COMP_00613,CAM_00613,21NSROV1736G1Z5,61.80174684237223,7.974738751414351,33.12951142564592,34.48351600281577,2.1437848697763173,normal,volatile
EVERESTIND,Everest Industries Limited,EQ,29-MAR-1995,10,1,INE295A01018,10,Industrials,Manufacturing,COMP_00614,CAM_00614,35LQJLS5718Q1Z1,45.37913945162862,2.986633692441469,11.698412214045986,20.639552141621675,0.6776184732009305,normal,stable
EXCEL,Excel Realty N Infra Limited,EQ,03-AUG-2009,1,1,INE688J01023,1,Industrials,Manufacturing,COMP_00615,CAM_00615,23EILAF7028Z1Z3,487.1252350788661,70.98829813107947,93.37837553473229,217.5793685544677,6.570871227200752,normal,stable
EXCELINDUS,Excel Industries Limited,EQ,16-JUN-2004,5,1,INE369A01029,5,Basic Materials,Manufacturing,COMP_00616,CAM_00616,34TAIPS2634M1Z8,296.27691260176914,25.58333211826865,77.04220416013155,163.322732234314,6.177831771856899,normal,growing
EXCELSOFT,Excelsoft Technologies Limited,EQ,26-NOV-2025,10,1,INE606N01019,10,Technology,IT,COMP_00617,CAM_00617,19EJMNO7573V1Z3,72.08046774247772,11.736474927786125,80.45982525825896,56.27277028103928,4.249844603279997,moderate_anomaly,growing
EXICOM,Exicom Tele-Systems Limited,EQ,05-MAR-2024,10,1,INE777F01014,10,Industrials,Manufacturing,COMP_00618,CAM_00618,12ZNLHV3406A1Z8,30.22242714984337,1.6746740508144649,22.65734705672249,16.63198610897252,1.4340652543488508,normal,growing
EXIDEIND,Exide Industries Limited,EQ,17-JUN-2003,1,1,INE302A01020,1,Consumer Cyclical,Retail,COMP_00619,CAM_00619,29HPYFU3578L1Z3,173.16667812374018,23.02224177294436,64.83533784009217,70.09109168845573,5.794611160713752,normal,volatile
EXPLEOSOL,Expleo Solutions Limited,EQ,26-OCT-2009,10,1,INE201K01015,10,Technology,IT,COMP_00620,CAM_00620,19IXJNA2595U1Z1,159.71738456150035,10.77458413753693,57.90443841965498,79.10896169734747,6.42876323097435,extreme_anomaly,declining
EXXARO,Exxaro Tiles Limited,EQ,16-AUG-2021,1,1,INE0GFE01026,1,Industrials,Manufacturing,COMP_00621,CAM_00621,17BUNFQ6998X1Z6,291.16042402250304,19.65421724242196,140.8917104426128,116.94884290126105,10.593275610283015,moderate_anomaly,volatile
FABTECH,Fabtech Technologies Limited,EQ,07-OCT-2025,10,1,INE0HF201011,10,Healthcare,Pharma,COMP_00622,CAM_00622,15CYUJV5960O1Z2,498.49651994027664,26.8578444912816,128.46536473610797,357.6811051199796,10.33091263383155,normal,declining
FACT,Fertilizers and Chemicals Travancore Limited,EQ,12-APR-1995,10,1,INE188A01015,10,Basic Materials,Manufacturing,COMP_00623,CAM_00623,29GCJWK4994J1Z1,316.05383165951696,22.48391424341964,138.28601232922043,225.11122889441472,12.54476057355324,normal,declining
FAIRCHEMOR,Fairchem Organics Limited,EQ,24-DEC-2020,10,1,INE0DNW01011,10,Basic Materials,Manufacturing,COMP_00624,CAM_00624,35HQEFC6175J1Z3,106.00696532488168,15.593217625787856,27.107864333974145,75.60587852038454,2.8289039646416505,normal,stable
FAZE3Q,Faze Three Limited,BE,18-NOV-2022,10,1,INE963C01033,10,Consumer Cyclical,Retail,COMP_00625,CAM_00625,14KKUGP6744T1Z5,191.4919058711228,32.6827842650872,201.45815651879536,140.85785369607672,22.88763850818957,normal,declining
FCL,Fineotex Chemical Limited,EQ,15-JAN-2015,1,1,INE045J01034,1,Basic Materials,Manufacturing,COMP_00626,CAM_00626,12NTQRX5598Z1Z6,205.94955570627343,22.195306585131103,70.66549713414072,141.69898474445793,7.4853793362787,moderate_anomaly,growing
FCSSOFT,FCS Software Solutions Limited,EQ,21-SEP-2005,1,1,INE512B01022,1,Technology,IT,COMP_00627,CAM_00627,19LLRJU8893O1Z2,403.9277081154234,20.318667796690107,250.9628748968601,225.1520797528178,16.546322698371142,normal,declining
FDC,FDC Limited,EQ,07-AUG-1997,1,1,INE258B01022,1,Healthcare,Pharma,COMP_00628,CAM_00628,12VKXVD7237V1Z4,334.564996308065,36.70891899434415,234.37216377881376,240.8217753201464,25.810135272605457,normal,volatile
FEDERALBNK,The Federal Bank  Limited,EQ,08-FEB-1995,2,1,INE171A01029,2,Financial Services,NBFC,COMP_00629,CAM_00629,25AQLVS1136D1Z2,114.83282825373826,8.631553267569032,89.24403951553226,61.15056341342784,6.072738831142615,normal,growing
FEDFINA,Fedbank Financial Services Limited,EQ,30-NOV-2023,10,1,INE007N01010,10,Financial Services,NBFC,COMP_00630,CAM_00630,17BZVHG3010U1Z8,554.9911597809989,61.51897865737802,489.91314249412983,326.60876166275324,12.17546275114064,normal,growing
FEL,Future Enterprises Limited,BZ,05-NOV-2001,2,1,INE623B01027,2,Consumer Cyclical,Retail,COMP_00631,CAM_00631,11TYIPN4343L1Z5,269.16425779439254,25.856517977358315,78.79690145391086,164.03034955159768,8.168104678114014,normal,growing
FELDVR,Future Enterprises Limited,BZ,13-FEB-2009,2,1,IN9623B01058,2,Consumer Cyclical,Retail,COMP_00632,CAM_00632,17WZFWJ8502U1Z3,225.4370005237741,30.338782225176185,186.10957809575703,137.87026229773647,10.82567936889124,moderate_anomaly,growing
FIBERWEB,Fiberweb (India) Limited,BE,16-FEB-2022,10,1,INE296C01020,10,Consumer Cyclical,Retail,COMP_00633,CAM_00633,25FICIL5832F1Z5,102.2738802130962,7.957145399126684,26.568088845110704,61.2798884903398,3.00398895234552,normal,stable
FIEMIND,Fiem Industries Limited,EQ,19-OCT-2006,10,1,INE737H01014,10,Consumer Cyclical,Retail,COMP_00634,CAM_00634,32VFGFS3686B1Z6,259.2147327595184,45.71732406952965,198.6361430043437,193.4055904325541,20.358184926076,normal,stable
FILATEX,Filatex India Limited,EQ,29-AUG-2011,1,1,INE816B01035,1,Consumer Cyclical,Retail,COMP_00635,CAM_00635,22NBIZG9257P1Z4,78.65964544155794,9.612511068998812,27.372448145190265,39.71760978525318,3.0020430519671564,normal,stable
FILATFASH,Filatex Fashions Limited,EQ,06-MAY-2024,1,1,INE185E01021,1,Consumer Cyclical,Retail,COMP_00636,CAM_00636,36KDRIL0269M1Z8,28.040135950756788,1.8666018368344943,32.093620273699095,21.57645164735867,2.3886696385523893,extreme_anomaly,growing
FINCABLES,Finolex Cables Limited,EQ,15-FEB-1995,2,1,INE235A01022,2,Industrials,Manufacturing,COMP_00637,CAM_00637,24WZWJT6174A1Z3,287.07483456243307,35.07899756861094,91.8659241437754,170.59281957628082,6.748058762050327,moderate_anomaly,stable
FINEORG,Fine Organic Industries Limited,EQ,02-JUL-2018,5,1,INE686Y01026,5,Basic Materials,Manufacturing,COMP_00638,CAM_00638,14ZUCDJ9867N1Z6,110.0702170758099,13.292882099441384,86.79379256453439,63.93489567563006,6.925201568812615,normal,growing
FINKURVE,Finkurve Financial Services Limited,EQ,01-OCT-2025,1,1,INE734I01027,1,Financial Services,NBFC,COMP_00639,CAM_00639,13SFEMA5005F1Z2,168.55090490559962,21.080797540897205,134.1645316898468,89.44302112656453,5.594024050495998,normal,growing
FINOPB,Fino Payments Bank Limited,EQ,12-NOV-2021,10,1,INE02NC01014,10,Financial Services,NBFC,COMP_00640,CAM_00640,17HXXLH5546W1Z4,275.73424333065464,33.222613140666816,303.6742320464566,202.44948803097108,8.777705184566026,normal,stable
FINPIPE,Finolex Industries Limited,EQ,08-FEB-1995,2,1,INE183A01024,2,Industrials,Manufacturing,COMP_00641,CAM_00641,32DYSHX2077H1Z6,109.7092837996736,6.97339561354718,42.36761694353312,73.38700644463836,3.326575105624919,normal,stable
FIRSTCRY,Brainbees Solutions Limited,EQ,13-AUG-2024,2,1,INE02RE01045,2,Consumer Cyclical,Retail,COMP_00642,CAM_00642,33JSUVQ1418V1Z3,201.2973842421108,30.62666364659432,96.1595658524122,143.35302048863662,11.107593690896357,normal,volatile
FISCHER,Fischer Medical Ventures Limited,EQ,10-JUL-2025,1,1,INE771F01041,1,Healthcare,Pharma,COMP_00643,CAM_00643,16YHIYP0160R1Z9,587.108593458895,97.9860299787671,168.38100957253494,315.20185489527563,19.12715317024872,normal,declining
FIVESTAR,Five-Star Business Finance Limited,EQ,21-NOV-2022,1,1,INE128S01021,1,Financial Services,NBFC,COMP_00644,CAM_00644,28KEIHF0594J1Z4,749.6125430225417,99.71310861244086,405.252647230236,327.1570911849709,28.018774697729505,normal,declining
FLAIR,Flair Writing Industries Limited,EQ,01-DEC-2023,5,1,INE00Y201027,5,Industrials,Manufacturing,COMP_00645,CAM_00645,14DXELU1820V1Z5,425.40411605171073,73.8367177766271,197.4666570093312,318.02438636001915,15.250264914778183,moderate_anomaly,stable
FLEXITUFF,Flexituff Ventures International Limited,EQ,19-OCT-2011,10,1,INE060J01017,10,Consumer Cyclical,Retail,COMP_00646,CAM_00646,35CIMMI8543K1Z1,278.3412876054875,46.47279370096596,89.1830809367068,206.38560604120923,5.607467980606997,normal,growing
FLFL,Future Lifestyle Fashions Limited,BZ,01-OCT-2013,2,1,INE452O01016,2,Consumer Cyclical,Retail,COMP_00647,CAM_00647,30JZQFT1545O1Z1,87.97105285636064,8.116699150328666,49.92531859144034,66.25178021678377,3.7831680147753306,normal,growing
FLUOROCHEM,Gujarat Fluorochemicals Limited,EQ,16-OCT-2019,1,1,INE09N301011,1,Basic Materials,Manufacturing,COMP_00648,CAM_00648,19TEMAK3506I1Z6,88.77691961462637,9.244228848900455,72.93656574717,53.92086841904931,7.958801056335877,normal,stable
FMGOETZE,Federal-Mogul Goetze (India) Limited.,EQ,08-FEB-1995,10,1,INE529A01010,10,Consumer Cyclical,Retail,COMP_00649,CAM_00649,32RYHDG7809A1Z4,199.37129038863435,30.3696725321936,97.35730586379086,101.53682848384,6.834891722796182,normal,growing
FMNL,Future Market Networks Limited,EQ,31-DEC-2010,10,1,INE360L01017,10,Real Estate,Infrastructure,COMP_00650,CAM_00650,17SFISC0948J1Z8,554.7171428516739,44.81736730210365,111.80919724778448,300.16816172807364,12.274006496212792,normal,growing
FOCUS,Focus Lighting and Fixtures Limited,EQ,24-NOV-2021,2,1,INE593W01028,2,Consumer Cyclical,Retail,COMP_00651,CAM_00651,24XAOEL5252A1Z5,71.29172456617755,8.760016747219616,74.68513214097572,51.97192168221631,5.904195917781974,extreme_anomaly,growing
FOODSIN,Foods & Inns Limited,EQ,16-NOV-2021,1,1,INE976E01023,1,Consumer Defensive,Retail,COMP_00652,CAM_00652,23PRDOF0554Y1Z1,146.03423365998654,18.81216678255679,83.97759484347152,64.77561875342228,9.5419609077966,normal,stable
FORCEMOT,FORCE MOTORS LTD,EQ,14-FEB-2024,10,1,INE451A01017,10,Consumer Cyclical,Retail,COMP_00653,CAM_00653,20RWBJL6549B1Z4,207.955659767216,21.319008023802738,87.52654763003284,129.42827729037862,4.548242017545243,normal,volatile
FORTIS,Fortis Healthcare Limited,EQ,09-MAY-2007,10,1,INE061F01013,10,Healthcare,Pharma,COMP_00654,CAM_00654,35SYIQF7804J1Z9,643.0593950631983,34.1729923096608,265.2475337554436,469.7739324755787,20.88313142037237,normal,growing
FOSECOIND,Foseco India Limited,EQ,05-MAY-2003,10,1,INE519A01011,10,Basic Materials,Manufacturing,COMP_00655,CAM_00655,11LOPTN9009B1Z8,80.28311204340022,7.96407291586697,14.288802565249393,45.78880642413907,1.6568274255334303,normal,growing
FRACTAL,Fractal Analytics Limited,EQ,16-FEB-2026,1,1,INE212S01015,1,Technology,IT,COMP_00656,CAM_00656,35IVBCM8994Z1Z1,74.8631135414855,8.352209168797092,66.49781791406478,55.71843159591644,3.7646471446680194,normal,stable
FSL,Firstsource Solutions Limited,EQ,22-FEB-2007,10,1,INE684F01012,10,Technology,IT,COMP_00657,CAM_00657,34DMLQG8658U1Z3,645.9319128147952,58.70677992055667,446.9507739734188,381.40197400746735,34.36458676684879,normal,volatile
FUSION,Fusion Finance Limited,EQ,15-NOV-2022,10,1,INE139R01012,10,Financial Services,NBFC,COMP_00658,CAM_00658,22CAOEE1966D1Z9,607.1065140824447,99.71310861244086,499.47630079790105,419.9856955992011,39.30807057452182,normal,growing
GABRIEL,Gabriel India Limited,EQ,20-APR-2005,1,1,INE524A01029,1,Consumer Cyclical,Retail,COMP_00659,CAM_00659,19FDXTA2674G1Z7,112.8070893765841,13.926688717516525,86.81375891219938,84.37322280220722,8.212281502859952,normal,growing
GAEL,Gujarat Ambuja Exports Limited,EQ,11-OCT-2000,1,1,INE036B01030,1,Consumer Defensive,Retail,COMP_00660,CAM_00660,14GHCLD4976R1Z4,215.02282118766627,27.82663653347008,96.99976270431448,123.03158944423087,11.468560364727878,normal,growing
GAIL,GAIL (India) Limited,EQ,02-APR-1997,10,1,INE129A01019,10,Utilities,Infrastructure,COMP_00661,CAM_00661,35MMWJT5657G1Z2,873.77723666848,99.71310861244086,450.59496844505946,510.3726623987719,30.78217946596796,normal,stable
GALAPREC,Gala Precision Engineering Limited,EQ,09-SEP-2024,10,1,INE0RE001014,10,Industrials,Manufacturing,COMP_00662,CAM_00662,35PHHIE2167U1Z7,256.9139059251993,26.42342478565444,95.99359268114024,126.27869924058255,8.60950246481755,moderate_anomaly,declining
GALAXYSURF,Galaxy Surfactants Limited,EQ,08-FEB-2018,10,1,INE600K01018,10,Basic Materials,Manufacturing,COMP_00663,CAM_00663,31XWHDQ0271W1Z7,353.05851116727786,36.84278862538956,84.00861363924751,180.43951723371032,4.823145775280379,normal,volatile
GALLANTT,Gallantt Ispat Limited,EQ,04-APR-2006,10,1,INE297H01019,10,Basic Materials,Manufacturing,COMP_00664,CAM_00664,18EZPSE3640X1Z1,331.0294553952711,32.00467388712855,133.09097433658897,154.28037520176784,11.076207075777344,normal,stable
GANDHAR,Gandhar Oil Refinery (India) Limited,EQ,30-NOV-2023,2,1,INE717W01049,2,Energy,Infrastructure,COMP_00665,CAM_00665,16CDYMK9533D1Z6,873.77723666848,99.71310861244086,461.1810406136099,510.3726623987719,23.661341981740087,normal,growing
GANDHITUBE,Gandhi Special Tubes Limited,EQ,31-JAN-2007,5,1,INE524B01027,5,Industrials,Manufacturing,COMP_00666,CAM_00666,35FANFQ2521E1Z4,89.98147076725107,7.874922634584658,59.08838694879616,61.31957650827785,6.939577714535599,normal,stable
GANECOS,Ganesha Ecosphere Limited,EQ,09-MAR-2015,10,1,INE845D01014,10,Consumer Cyclical,Retail,COMP_00667,CAM_00667,36XIYRN4436P1Z7,176.07884150014678,25.54185399338952,136.34965238140578,111.39923677827277,16.160826436914224,normal,stable
GANESHBE,Ganesh Benzoplast Limited,EQ,16-SEP-2021,1,1,INE388A01029,1,Basic Materials,Manufacturing,COMP_00668,CAM_00668,27YGRME3081E1Z8,438.048736137653,67.28485814121336,222.87901882806727,343.9618147712787,14.633422097709792,normal,stable
GANESHCP,Ganesh Consumer Products Limited,EQ,29-SEP-2025,10,1,INE652V01016,10,Consumer Defensive,Retail,COMP_00669,CAM_00669,15REFUD6709A1Z4,207.52930931546703,17.467328898934664,121.12615148553672,124.30371778425553,13.492747640403907,normal,growing
GANESHHOU,GANESH HOUSING LIMITED,EQ,02-MAR-2007,10,1,INE460C01014,10,Real Estate,Infrastructure,COMP_00670,CAM_00670,23SLMRX6303P1Z9,871.5155033616725,99.71310861244086,301.66746505886084,376.574234562892,31.11889585632432,normal,growing
GANGAFORGE,Ganga Forging Limited,EQ,06-JUL-2021,1,1,INE691Z01023,1,Industrials,Manufacturing,COMP_00671,CAM_00671,28FRQFE4215S1Z8,486.4603193933533,47.39759459929616,108.0076334770846,286.44097264891764,12.676111060756323,normal,stable
GANGESSECU,Ganges Securities Limited,EQ,28-JUL-2017,10,1,INE335W01016,10,Consumer Defensive,Retail,COMP_00672,CAM_00672,19AWDEC7138R1Z1,129.820840501752,15.389089034873876,59.86806477326624,55.44866529178705,5.950000692169665,normal,volatile
GARFIBRES,Garware Technical Fibres Limited,EQ,03-APR-2007,10,1,INE276A01018,10,Consumer Cyclical,Retail,COMP_00673,CAM_00673,12ANFWE3372B1Z7,213.0814776704917,17.791308275856743,144.0505131433478,136.87966820531904,15.186107925830552,normal,growing
GARUDA,Garuda Construction and Engineering Limited,EQ,15-OCT-2024,5,1,INE0JVO01026,5,Industrials,Manufacturing,COMP_00674,CAM_00674,28ZPFWM8609C1Z4,27.00871104100674,3.681091540293029,9.138263096476406,19.880572302715,0.838714633936858,normal,growing
GATECH,GACM Technologies Limited,EQ,25-JUL-2016,1,1,INE224E01028,1,Financial Services,NBFC,COMP_00675,CAM_00675,16YSKEH0954Z1Z2,253.12158846770245,41.18281826656219,153.87149891661358,102.5809992777424,4.803019410854645,moderate_anomaly,stable
GATECHDVR,GACM Technologies Limited,EQ,10-OCT-2017,1,1,INE224E01036,1,Financial Services,NBFC,COMP_00676,CAM_00676,28YMZZD0061W1Z4,442.82730940923705,77.88335916215516,377.9751234786637,251.9834156524425,14.498372380477193,normal,growing
GATEWAY,Gateway Distriparks Limited,EQ,22-MAR-2022,10,1,INE079J01017,10,Industrials,Manufacturing,COMP_00677,CAM_00677,28TSSEL5688U1Z8,489.3148860067002,46.37197109778151,264.7755789421441,335.6141282654289,20.14609116803686,normal,declining
GAUDIUMIVF,Gaudium IVF and Women Health Limited,BE,27-FEB-2026,5,1,INE0P8B01020,5,Healthcare,Pharma,COMP_00678,CAM_00678,15ZPMQV0482T1Z9,681.4328155745981,39.232219808963926,164.89747902242448,510.3726623987719,17.27945411987618,normal,growing
