case_id,company_id,assessment_year,financial_year,declared_gross_income,declared_net_income,total_tax_paid,depreciation_claimed,director_remuneration_total,itr_vs_financials_profit_divergence,cross_verification_flag,extraction_confidence_score,source_document_id,processed_timestamp
CAM_00229,COMP_00229,AY2024-25,FY2023-24,6680494040.58,647072770.04,138020505.99,623767544.77,29270714.35,0.0,False,86.61,ITR_DOC_COMP_00229,2026-03-09 14:54:07.542141
CAM_00230,COMP_00230,AY2022-23,FY2021-22,5338418672.62,1018421739.17,233774293.52,547054897.21,21683568.68,0.0,False,94.07,ITR_DOC_COMP_00230,2026-03-09 14:54:07.542141
CAM_00230,COMP_00230,AY2023-24,FY2022-23,5528669179.93,932022463.75,225845007.86,307787943.99,44619146.58,0.0,False,86.45,ITR_DOC_COMP_00230,2026-03-09 14:54:07.542141
CAM_00230,COMP_00230,AY2024-25,FY2023-24,5531140155.32,975445968.91,242917829.44,503444329.09,20370552.64,0.0,False,93.71,ITR_DOC_COMP_00230,2026-03-09 14:54:07.542141
CAM_00231,COMP_00231,AY2022-23,FY2021-22,1787995612.35,260189943.13,61941633.05,154862015.68,8970445.98,0.0,False,87.81,ITR_DOC_COMP_00231,2026-03-09 14:54:07.542141
CAM_00231,COMP_00231,AY2023-24,FY2022-23,1853915486.16,246512894.05,61073391.23,150767318.21,11632243.98,11791135.88,False,85.05,ITR_DOC_COMP_00231,2026-03-09 14:54:07.542141
CAM_00231,COMP_00231,AY2024-25,FY2023-24,1701569028.21,254170205.31,55505292.84,87442646.94,5631562.08,0.0,False,85.07,ITR_DOC_COMP_00231,2026-03-09 14:54:07.542141
CAM_00232,COMP_00232,AY2022-23,FY2021-22,143411536.41,22797737.97,4749318.94,6920296.28,654940.11,0.0,False,90.53,ITR_DOC_COMP_00232,2026-03-09 14:54:07.542141
CAM_00232,COMP_00232,AY2023-24,FY2022-23,147648782.8,20419048.93,4927421.61,15401320.49,263713.24,0.0,False,86.37,ITR_DOC_COMP_00232,2026-03-09 14:54:07.542141
CAM_00232,COMP_00232,AY2024-25,FY2023-24,117562936.14,21686576.19,5245779.32,10556259.84,612648.8,1329501.98,False,87.77,ITR_DOC_COMP_00232,2026-03-09 14:54:07.542141
CAM_00233,COMP_00233,AY2022-23,FY2021-22,2845832178.15,458032524.22,107682986.91,162887403.47,47338644.79,100873082.03,True,86.95,ITR_DOC_COMP_00233,2026-03-09 14:54:07.542141
CAM_00233,COMP_00233,AY2023-24,FY2022-23,2739786596.79,358579013.93,89088600.44,287678081.12,22520760.18,54027019.56,True,95.28,ITR_DOC_COMP_00233,2026-03-09 14:54:07.542141
CAM_00233,COMP_00233,AY2024-25,FY2023-24,2724097090.64,226028659.65,46631410.59,302040657.61,22796335.11,-89277344.18,True,98.23,ITR_DOC_COMP_00233,2026-03-09 14:54:07.542141
CAM_00234,COMP_00234,AY2022-23,FY2021-22,2546073308.76,459045712.09,99553020.69,229719542.87,21260347.59,0.0,False,93.07,ITR_DOC_COMP_00234,2026-03-09 14:54:07.542141
CAM_00234,COMP_00234,AY2023-24,FY2022-23,2452356420.9,494865463.02,116886472.24,198255443.72,15726409.53,0.0,False,90.77,ITR_DOC_COMP_00234,2026-03-09 14:54:07.542141
CAM_00234,COMP_00234,AY2024-25,FY2023-24,2692085645.42,446595677.72,100914447.55,172645649.96,7350617.82,0.0,False,90.75,ITR_DOC_COMP_00234,2026-03-09 14:54:07.542141
CAM_00235,COMP_00235,AY2022-23,FY2021-22,1074257535.09,67603979.92,16295812.57,93385876.43,1889084.62,0.0,False,91.4,ITR_DOC_COMP_00235,2026-03-09 14:54:07.542141
CAM_00235,COMP_00235,AY2023-24,FY2022-23,1110747898.51,64785885.7,16103089.82,82335463.26,1622504.49,0.0,False,88.01,ITR_DOC_COMP_00235,2026-03-09 14:54:07.542141
CAM_00235,COMP_00235,AY2024-25,FY2023-24,1100204270.04,61622677.79,15024624.12,118789226.51,2876819.4,0.0,False,98.61,ITR_DOC_COMP_00235,2026-03-09 14:54:07.542141
CAM_00236,COMP_00236,AY2022-23,FY2021-22,4994962185.26,847612264.37,189017795.01,238007727.07,10903529.53,0.0,False,98.35,ITR_DOC_COMP_00236,2026-03-09 14:54:07.542141
CAM_00236,COMP_00236,AY2023-24,FY2022-23,6322709883.0,882683030.85,195433836.34,368109227.7,21355143.57,0.0,False,86.57,ITR_DOC_COMP_00236,2026-03-09 14:54:07.542141
CAM_00236,COMP_00236,AY2024-25,FY2023-24,7267238950.3,861369167.67,190638143.98,463563144.59,39643132.1,0.0,False,94.97,ITR_DOC_COMP_00236,2026-03-09 14:54:07.542141
CAM_00237,COMP_00237,AY2022-23,FY2021-22,1863322520.92,218764041.13,51939225.86,143812631.45,10205841.57,0.0,False,94.56,ITR_DOC_COMP_00237,2026-03-09 14:54:07.542141
CAM_00237,COMP_00237,AY2023-24,FY2022-23,1416105261.35,196821696.06,48679453.68,165657907.62,4718482.52,0.0,False,95.32,ITR_DOC_COMP_00237,2026-03-09 14:54:07.542141
CAM_00237,COMP_00237,AY2024-25,FY2023-24,1680458002.95,221873499.66,55086381.94,161369594.14,10855199.96,0.0,False,85.17,ITR_DOC_COMP_00237,2026-03-09 14:54:07.542141
CAM_00238,COMP_00238,AY2022-23,FY2021-22,2411858805.38,208895174.08,44057826.9,104268445.84,8944102.41,0.0,False,90.88,ITR_DOC_COMP_00238,2026-03-09 14:54:07.542141
CAM_00238,COMP_00238,AY2023-24,FY2022-23,2569300088.37,238600970.2,58341596.08,119713832.0,5839805.13,0.0,False,92.02,ITR_DOC_COMP_00238,2026-03-09 14:54:07.542141
CAM_00238,COMP_00238,AY2024-25,FY2023-24,2371005044.04,214314467.07,51692979.01,187175362.98,3915651.88,0.0,False,91.36,ITR_DOC_COMP_00238,2026-03-09 14:54:07.542141
CAM_00239,COMP_00239,AY2022-23,FY2021-22,6845586150.8,1089603187.17,218275340.64,332983138.61,51843276.41,32748413.39,False,85.94,ITR_DOC_COMP_00239,2026-03-09 14:54:07.542141
CAM_00239,COMP_00239,AY2023-24,FY2022-23,7038144924.86,992738724.71,210692203.39,385431521.41,32462973.15,35246797.9,False,93.69,ITR_DOC_COMP_00239,2026-03-09 14:54:07.542141
CAM_00239,COMP_00239,AY2024-25,FY2023-24,7038384974.15,951363814.42,213186062.56,840203100.87,39777463.32,-49738014.06,False,96.77,ITR_DOC_COMP_00239,2026-03-09 14:54:07.542141
CAM_00240,COMP_00240,AY2022-23,FY2021-22,5167162060.65,498630415.12,113976546.86,371413672.75,19836009.32,0.0,False,87.89,ITR_DOC_COMP_00240,2026-03-09 14:54:07.542141
CAM_00240,COMP_00240,AY2023-24,FY2022-23,5149180885.83,516672901.33,110066817.86,329145364.35,17255533.75,0.0,False,94.16,ITR_DOC_COMP_00240,2026-03-09 14:54:07.542141
CAM_00240,COMP_00240,AY2024-25,FY2023-24,5136743562.74,480089856.1,115918109.09,282371472.62,10750419.43,0.0,False,90.48,ITR_DOC_COMP_00240,2026-03-09 14:54:07.542141
CAM_00241,COMP_00241,AY2022-23,FY2021-22,7460411443.01,925068629.95,188231900.14,551768939.06,43491746.25,0.0,False,91.71,ITR_DOC_COMP_00241,2026-03-09 14:54:07.542141
CAM_00241,COMP_00241,AY2023-24,FY2022-23,7587759870.2,881019663.64,190081930.69,593072745.61,22868324.53,-60239739.3,False,98.33,ITR_DOC_COMP_00241,2026-03-09 14:54:07.542141
CAM_00241,COMP_00241,AY2024-25,FY2023-24,7602361236.52,956930026.11,199821715.45,839934132.51,18887615.07,0.0,False,89.77,ITR_DOC_COMP_00241,2026-03-09 14:54:07.542141
CAM_00242,COMP_00242,AY2022-23,FY2021-22,8007119358.57,507089062.99,104518511.41,643885933.0,16664762.95,0.0,False,89.03,ITR_DOC_COMP_00242,2026-03-09 14:54:07.542141
CAM_00242,COMP_00242,AY2023-24,FY2022-23,7835559224.05,460733967.1,106674266.62,736405367.64,11831547.95,0.0,False,88.38,ITR_DOC_COMP_00242,2026-03-09 14:54:07.542141
CAM_00242,COMP_00242,AY2024-25,FY2023-24,7690830137.94,486488589.72,108437336.94,440181656.7,10729888.64,0.0,False,94.74,ITR_DOC_COMP_00242,2026-03-09 14:54:07.542141
CAM_00243,COMP_00243,AY2022-23,FY2021-22,142050307.48,17712108.07,3629811.91,11119258.91,423692.55,783729.19,False,89.16,ITR_DOC_COMP_00243,2026-03-09 14:54:07.542141
CAM_00243,COMP_00243,AY2023-24,FY2022-23,138838513.06,16744722.26,3935163.02,16082353.25,524536.09,-1335370.78,False,97.17,ITR_DOC_COMP_00243,2026-03-09 14:54:07.542141
CAM_00243,COMP_00243,AY2024-25,FY2023-24,140025494.15,18469571.01,3794489.23,16505338.34,732182.03,0.0,False,96.28,ITR_DOC_COMP_00243,2026-03-09 14:54:07.542141
CAM_00244,COMP_00244,AY2022-23,FY2021-22,6905606489.66,978683744.68,212027359.89,278517347.18,33146322.15,0.0,False,95.0,ITR_DOC_COMP_00244,2026-03-09 14:54:07.542141
CAM_00244,COMP_00244,AY2023-24,FY2022-23,6691985677.51,1012825852.63,210917751.98,428378503.61,25025294.27,0.0,False,92.71,ITR_DOC_COMP_00244,2026-03-09 14:54:07.542141
CAM_00244,COMP_00244,AY2024-25,FY2023-24,6978756594.91,945489248.64,230770702.38,670831636.88,36989291.48,33571270.74,False,89.04,ITR_DOC_COMP_00244,2026-03-09 14:54:07.542141
CAM_00245,COMP_00245,AY2022-23,FY2021-22,362044630.7,37452850.56,8900922.65,27288562.89,1327885.22,6280724.83,True,98.81,ITR_DOC_COMP_00245,2026-03-09 14:54:07.542141
CAM_00245,COMP_00245,AY2023-24,FY2022-23,357386665.56,27484298.05,6523042.93,22688997.4,756349.97,291424.54,False,88.39,ITR_DOC_COMP_00245,2026-03-09 14:54:07.542141
CAM_00245,COMP_00245,AY2024-25,FY2023-24,337066992.26,27664670.28,6372760.17,37801246.36,700684.66,111687.55,False,86.11,ITR_DOC_COMP_00245,2026-03-09 14:54:07.542141
CAM_00246,COMP_00246,AY2022-23,FY2021-22,5072432540.14,376351601.3,91513704.95,275454837.28,5902183.47,0.0,False,92.95,ITR_DOC_COMP_00246,2026-03-09 14:54:07.542141
CAM_00246,COMP_00246,AY2023-24,FY2022-23,5326974075.26,402856459.77,98564457.05,574082181.0,9714708.21,0.0,False,90.09,ITR_DOC_COMP_00246,2026-03-09 14:54:07.542141
CAM_00246,COMP_00246,AY2024-25,FY2023-24,5177985115.94,375205916.09,80862490.44,347332427.64,12212684.94,0.0,False,97.51,ITR_DOC_COMP_00246,2026-03-09 14:54:07.542141
CAM_00247,COMP_00247,AY2022-23,FY2021-22,1315973941.6,142380574.9,33391021.43,104145293.4,4751701.35,0.0,False,88.67,ITR_DOC_COMP_00247,2026-03-09 14:54:07.542141
CAM_00247,COMP_00247,AY2023-24,FY2022-23,1339666768.29,144868759.97,32747747.51,139256516.86,2584166.15,0.0,False,94.0,ITR_DOC_COMP_00247,2026-03-09 14:54:07.542141
CAM_00247,COMP_00247,AY2024-25,FY2023-24,1321778027.95,125228164.3,25837846.99,81387048.37,3245067.21,-8169727.91,False,97.36,ITR_DOC_COMP_00247,2026-03-09 14:54:07.542141
CAM_00248,COMP_00248,AY2022-23,FY2021-22,628971134.65,119881904.31,26966424.37,59905941.75,4324542.98,-1163209.53,False,93.81,ITR_DOC_COMP_00248,2026-03-09 14:54:07.542141
CAM_00248,COMP_00248,AY2023-24,FY2022-23,671876249.03,113827848.05,25231664.02,41551055.33,1914064.93,-7408707.23,False,94.67,ITR_DOC_COMP_00248,2026-03-09 14:54:07.542141
CAM_00248,COMP_00248,AY2024-25,FY2023-24,677438497.41,113656022.23,28295549.45,27391572.5,3584773.79,-5644850.24,False,86.33,ITR_DOC_COMP_00248,2026-03-09 14:54:07.542141
CAM_00249,COMP_00249,AY2022-23,FY2021-22,2578820939.63,418058055.74,89784379.39,147821109.65,19643277.17,0.0,False,90.22,ITR_DOC_COMP_00249,2026-03-09 14:54:07.542141
CAM_00249,COMP_00249,AY2023-24,FY2022-23,2498687682.36,428369337.22,103108021.62,188688054.93,9590814.91,0.0,False,92.55,ITR_DOC_COMP_00249,2026-03-09 14:54:07.542141
CAM_00249,COMP_00249,AY2024-25,FY2023-24,2692956687.57,429210743.86,99659502.04,217618646.02,8421958.02,0.0,False,93.12,ITR_DOC_COMP_00249,2026-03-09 14:54:07.542141
CAM_00250,COMP_00250,AY2022-23,FY2021-22,2000668956.48,212310084.3,43379689.33,126766257.97,4445949.05,0.0,False,97.02,ITR_DOC_COMP_00250,2026-03-09 14:54:07.542141
CAM_00250,COMP_00250,AY2023-24,FY2022-23,1976369144.06,217720529.12,51507105.0,158824343.46,2250496.93,0.0,False,88.41,ITR_DOC_COMP_00250,2026-03-09 14:54:07.542141
CAM_00250,COMP_00250,AY2024-25,FY2023-24,1899635188.81,205439803.19,50481706.37,114289437.7,9065946.36,0.0,False,86.7,ITR_DOC_COMP_00250,2026-03-09 14:54:07.542141
CAM_00251,COMP_00251,AY2022-23,FY2021-22,1498395346.52,121289836.81,24961152.22,85551390.06,2683568.91,0.0,False,89.35,ITR_DOC_COMP_00251,2026-03-09 14:54:07.542141
CAM_00251,COMP_00251,AY2023-24,FY2022-23,1583694718.99,132077740.97,29104964.22,179672484.8,2278243.54,0.0,False,94.47,ITR_DOC_COMP_00251,2026-03-09 14:54:07.542141
CAM_00251,COMP_00251,AY2024-25,FY2023-24,1515146837.06,130838263.66,30594496.81,151654781.12,2858805.48,0.0,False,85.14,ITR_DOC_COMP_00251,2026-03-09 14:54:07.542141
CAM_00252,COMP_00252,AY2022-23,FY2021-22,3223799324.51,410937825.03,89822732.04,237378248.4,16215507.3,0.0,False,91.32,ITR_DOC_COMP_00252,2026-03-09 14:54:07.542141
CAM_00252,COMP_00252,AY2023-24,FY2022-23,3096181748.89,386857586.99,91807870.98,361595999.88,18622633.35,0.0,False,97.83,ITR_DOC_COMP_00252,2026-03-09 14:54:07.542141
CAM_00252,COMP_00252,AY2024-25,FY2023-24,3230717981.15,420643634.57,89011521.33,288639687.14,6720599.77,0.0,False,95.58,ITR_DOC_COMP_00252,2026-03-09 14:54:07.542141
CAM_00253,COMP_00253,AY2022-23,FY2021-22,1090490434.59,117222682.81,23770310.75,128868202.34,5606434.25,0.0,False,97.27,ITR_DOC_COMP_00253,2026-03-09 14:54:07.542141
CAM_00253,COMP_00253,AY2023-24,FY2022-23,1192632476.38,110855189.74,27305586.76,122190461.96,3695984.9,0.0,False,87.36,ITR_DOC_COMP_00253,2026-03-09 14:54:07.542141
CAM_00253,COMP_00253,AY2024-25,FY2023-24,1126204054.83,117024484.38,25631652.9,55827495.21,1193200.7,0.0,False,87.26,ITR_DOC_COMP_00253,2026-03-09 14:54:07.542141
CAM_00254,COMP_00254,AY2022-23,FY2021-22,1893945990.38,264031810.92,56766147.31,204079131.23,18240107.01,30637064.98,True,96.64,ITR_DOC_COMP_00254,2026-03-09 14:54:07.542141
CAM_00254,COMP_00254,AY2023-24,FY2022-23,2050644931.61,234094522.71,54461485.08,237673985.04,26578326.76,-7246280.82,False,97.49,ITR_DOC_COMP_00254,2026-03-09 14:54:07.542141
CAM_00254,COMP_00254,AY2024-25,FY2023-24,1807791677.82,163125596.54,36915353.2,105430242.84,14468636.15,-58462212.87,True,93.83,ITR_DOC_COMP_00254,2026-03-09 14:54:07.542141
CAM_00255,COMP_00255,AY2022-23,FY2021-22,182506925.7,21752522.87,4476093.46,9760409.32,1036024.82,0.0,False,91.95,ITR_DOC_COMP_00255,2026-03-09 14:54:07.542141
CAM_00255,COMP_00255,AY2023-24,FY2022-23,199781782.37,19606773.34,4814832.92,15363092.84,782594.45,0.0,False,93.52,ITR_DOC_COMP_00255,2026-03-09 14:54:07.542141
CAM_00255,COMP_00255,AY2024-25,FY2023-24,187398130.75,19460582.05,4034205.94,12718504.46,666335.4,0.0,False,90.37,ITR_DOC_COMP_00255,2026-03-09 14:54:07.542141
CAM_00256,COMP_00256,AY2022-23,FY2021-22,1307801230.37,91213809.24,18971267.24,112611761.66,3356382.08,0.0,False,97.32,ITR_DOC_COMP_00256,2026-03-09 14:54:07.542141
CAM_00256,COMP_00256,AY2023-24,FY2022-23,1271675502.15,77159694.97,17421891.54,69856290.29,1894154.27,0.0,False,96.49,ITR_DOC_COMP_00256,2026-03-09 14:54:07.542141
CAM_00256,COMP_00256,AY2024-25,FY2023-24,1238713382.38,77178079.0,19207515.72,81469697.4,1708600.27,0.0,False,94.52,ITR_DOC_COMP_00256,2026-03-09 14:54:07.542141
CAM_00257,COMP_00257,AY2022-23,FY2021-22,1216359673.77,118469486.44,26488452.22,107525556.2,5844172.43,0.0,False,98.12,ITR_DOC_COMP_00257,2026-03-09 14:54:07.542141
CAM_00257,COMP_00257,AY2023-24,FY2022-23,1262876550.05,124395537.07,30351658.26,82390041.9,1303171.16,1792260.01,False,85.53,ITR_DOC_COMP_00257,2026-03-09 14:54:07.542141
CAM_00257,COMP_00257,AY2024-25,FY2023-24,1230178440.96,121383959.15,27460189.11,124137549.01,4793943.35,0.0,False,93.59,ITR_DOC_COMP_00257,2026-03-09 14:54:07.542141
CAM_00258,COMP_00258,AY2022-23,FY2021-22,2393756035.06,308936262.83,75510060.74,225614755.42,10550463.48,0.0,False,85.93,ITR_DOC_COMP_00258,2026-03-09 14:54:07.542141
CAM_00258,COMP_00258,AY2023-24,FY2022-23,2458952988.68,274162779.13,55651242.56,230332019.29,6777592.94,0.0,False,87.39,ITR_DOC_COMP_00258,2026-03-09 14:54:07.542141
CAM_00258,COMP_00258,AY2024-25,FY2023-24,2374832939.43,284307047.58,63037153.35,215774833.95,12219598.87,0.0,False,90.5,ITR_DOC_COMP_00258,2026-03-09 14:54:07.542141
CAM_00259,COMP_00259,AY2022-23,FY2021-22,3751993602.17,327187336.34,70416096.19,172375082.36,9079428.35,0.0,False,92.88,ITR_DOC_COMP_00259,2026-03-09 14:54:07.542141
CAM_00259,COMP_00259,AY2023-24,FY2022-23,3648381928.34,325094476.11,74167880.82,162154798.3,15833234.0,5904647.58,False,86.93,ITR_DOC_COMP_00259,2026-03-09 14:54:07.542141
CAM_00259,COMP_00259,AY2024-25,FY2023-24,3687164613.64,282665907.52,63198426.84,216777669.65,11966367.1,0.0,False,92.69,ITR_DOC_COMP_00259,2026-03-09 14:54:07.542141
CAM_00260,COMP_00260,AY2022-23,FY2021-22,8126797881.9,443832239.47,109264239.07,400373282.78,11851032.48,0.0,False,94.73,ITR_DOC_COMP_00260,2026-03-09 14:54:07.542141
CAM_00260,COMP_00260,AY2023-24,FY2022-23,8029209302.68,439997357.07,107124972.3,719837610.0,13121963.64,-36900299.05,False,95.85,ITR_DOC_COMP_00260,2026-03-09 14:54:07.542141
CAM_00260,COMP_00260,AY2024-25,FY2023-24,8103585337.56,519841080.74,129795794.63,709292559.82,22287534.66,-735151.89,False,89.2,ITR_DOC_COMP_00260,2026-03-09 14:54:07.542141
CAM_00261,COMP_00261,AY2022-23,FY2021-22,3959469618.37,480683700.1,111532786.88,474627086.82,11086294.46,0.0,False,88.5,ITR_DOC_COMP_00261,2026-03-09 14:54:07.542141
CAM_00261,COMP_00261,AY2023-24,FY2022-23,3799236493.96,553777737.43,119810828.52,189657762.08,11185230.48,0.0,False,93.92,ITR_DOC_COMP_00261,2026-03-09 14:54:07.542141
CAM_00261,COMP_00261,AY2024-25,FY2023-24,3993396606.2,532272332.85,119943184.82,451088238.91,16579317.93,0.0,False,90.43,ITR_DOC_COMP_00261,2026-03-09 14:54:07.542141
CAM_00262,COMP_00262,AY2022-23,FY2021-22,1134313620.36,221494345.32,54725208.76,133696608.72,8868823.38,0.0,False,85.69,ITR_DOC_COMP_00262,2026-03-09 14:54:07.542141
CAM_00262,COMP_00262,AY2023-24,FY2022-23,1200066006.55,218832004.77,47765642.64,142902364.14,4338551.93,0.0,False,88.22,ITR_DOC_COMP_00262,2026-03-09 14:54:07.542141
CAM_00262,COMP_00262,AY2024-25,FY2023-24,1204369707.13,202967421.1,50332924.99,139561121.01,3337031.24,0.0,False,91.61,ITR_DOC_COMP_00262,2026-03-09 14:54:07.542141
CAM_00263,COMP_00263,AY2022-23,FY2021-22,4328582599.06,246288640.19,54429232.54,432497341.0,6960815.0,0.0,False,97.13,ITR_DOC_COMP_00263,2026-03-09 14:54:07.542141
CAM_00263,COMP_00263,AY2023-24,FY2022-23,4440682003.96,254284223.66,57781614.43,499937290.98,10476582.16,15118520.45,False,91.19,ITR_DOC_COMP_00263,2026-03-09 14:54:07.542141
CAM_00263,COMP_00263,AY2024-25,FY2023-24,4456485927.17,250913944.93,53362249.1,382086344.59,3984377.16,0.0,False,86.45,ITR_DOC_COMP_00263,2026-03-09 14:54:07.542141
CAM_00264,COMP_00264,AY2022-23,FY2021-22,1588317645.46,213203121.81,48966983.17,189472010.3,3590420.27,0.0,False,96.52,ITR_DOC_COMP_00264,2026-03-09 14:54:07.542141
CAM_00264,COMP_00264,AY2023-24,FY2022-23,1573404637.5,208512512.06,44848321.0,113029537.15,6673419.75,0.0,False,98.49,ITR_DOC_COMP_00264,2026-03-09 14:54:07.542141
CAM_00264,COMP_00264,AY2024-25,FY2023-24,1585191072.94,191725614.99,41318776.53,87822854.09,3017657.92,12357750.28,False,96.63,ITR_DOC_COMP_00264,2026-03-09 14:54:07.542141
CAM_00265,COMP_00265,AY2022-23,FY2021-22,2140948553.39,188578345.49,44814077.84,217741876.72,9140659.55,0.0,False,93.5,ITR_DOC_COMP_00265,2026-03-09 14:54:07.542141
CAM_00265,COMP_00265,AY2023-24,FY2022-23,2087728695.52,204017637.83,41384117.44,119889568.07,9175298.91,0.0,False,96.72,ITR_DOC_COMP_00265,2026-03-09 14:54:07.542141
CAM_00265,COMP_00265,AY2024-25,FY2023-24,2172443277.67,203079914.17,45371086.54,146484887.87,9170625.72,0.0,False,96.12,ITR_DOC_COMP_00265,2026-03-09 14:54:07.542141
CAM_00266,COMP_00266,AY2022-23,FY2021-22,2277228525.59,236945191.26,52680745.74,159424477.93,4902584.2,-4713196.5,False,92.93,ITR_DOC_COMP_00266,2026-03-09 14:54:07.542141
CAM_00266,COMP_00266,AY2023-24,FY2022-23,2124819509.06,250839827.17,57140771.82,110317737.09,7793828.09,2816050.56,False,88.62,ITR_DOC_COMP_00266,2026-03-09 14:54:07.542141
CAM_00266,COMP_00266,AY2024-25,FY2023-24,2269495634.63,246865827.2,53188807.02,99985048.06,7029637.06,0.0,False,97.94,ITR_DOC_COMP_00266,2026-03-09 14:54:07.542141
CAM_00267,COMP_00267,AY2022-23,FY2021-22,375263405.45,39558623.2,7963288.74,41177321.96,1682124.06,0.0,False,94.73,ITR_DOC_COMP_00267,2026-03-09 14:54:07.542141
CAM_00267,COMP_00267,AY2023-24,FY2022-23,344002610.31,36517270.25,8470443.01,29516561.33,608890.41,0.0,False,96.87,ITR_DOC_COMP_00267,2026-03-09 14:54:07.542141
CAM_00267,COMP_00267,AY2024-25,FY2023-24,463175390.33,39718136.21,8828932.51,32212045.08,1565804.31,0.0,False,98.08,ITR_DOC_COMP_00267,2026-03-09 14:54:07.542141
CAM_00268,COMP_00268,AY2022-23,FY2021-22,6413756255.27,924306163.94,226634626.15,558366478.05,43609079.03,0.0,False,91.41,ITR_DOC_COMP_00268,2026-03-09 14:54:07.542141
CAM_00268,COMP_00268,AY2023-24,FY2022-23,6574366340.66,914216075.46,223551692.2,548623952.19,21179949.15,0.0,False,93.78,ITR_DOC_COMP_00268,2026-03-09 14:54:07.542141
CAM_00268,COMP_00268,AY2024-25,FY2023-24,6615304699.82,908202711.74,184151934.2,585970888.38,12746890.3,0.0,False,89.89,ITR_DOC_COMP_00268,2026-03-09 14:54:07.542141
CAM_00269,COMP_00269,AY2022-23,FY2021-22,1983477739.63,126593804.49,27801336.78,230387541.23,3845614.42,0.0,False,89.15,ITR_DOC_COMP_00269,2026-03-09 14:54:07.542141
CAM_00269,COMP_00269,AY2023-24,FY2022-23,2016209218.31,111974588.98,23840137.33,216146036.3,2021035.37,0.0,False,91.71,ITR_DOC_COMP_00269,2026-03-09 14:54:07.542141
CAM_00269,COMP_00269,AY2024-25,FY2023-24,1956995964.07,116205596.53,24037910.51,82006798.92,5552096.39,0.0,False,85.15,ITR_DOC_COMP_00269,2026-03-09 14:54:07.542141
CAM_00270,COMP_00270,AY2022-23,FY2021-22,2378955317.21,173980548.59,37419119.98,149033684.78,3747312.42,0.0,False,89.79,ITR_DOC_COMP_00270,2026-03-09 14:54:07.542141
CAM_00270,COMP_00270,AY2023-24,FY2022-23,2474079084.23,173467234.89,34702852.16,126312068.7,7544526.26,0.0,False,94.67,ITR_DOC_COMP_00270,2026-03-09 14:54:07.542141
CAM_00270,COMP_00270,AY2024-25,FY2023-24,2699016962.19,155975482.83,33635282.01,295271632.85,3216869.52,10304222.24,False,86.24,ITR_DOC_COMP_00270,2026-03-09 14:54:07.542141
CAM_00271,COMP_00271,AY2022-23,FY2021-22,900059414.88,51723249.28,12012314.09,38537384.05,2509463.59,0.0,False,94.32,ITR_DOC_COMP_00271,2026-03-09 14:54:07.542141
CAM_00271,COMP_00271,AY2023-24,FY2022-23,916359743.6,58580281.98,11819356.46,100341341.8,704953.24,0.0,False,89.74,ITR_DOC_COMP_00271,2026-03-09 14:54:07.542141
CAM_00271,COMP_00271,AY2024-25,FY2023-24,828720675.13,58939443.71,13173531.7,48650745.6,2940098.97,0.0,False,97.89,ITR_DOC_COMP_00271,2026-03-09 14:54:07.542141
CAM_00272,COMP_00272,AY2022-23,FY2021-22,1105317058.52,113094351.17,24453378.15,109113004.42,2602637.83,0.0,False,95.97,ITR_DOC_COMP_00272,2026-03-09 14:54:07.542141
CAM_00272,COMP_00272,AY2023-24,FY2022-23,1177851858.43,104176309.97,21318157.67,68853882.0,1563101.93,0.0,False,93.63,ITR_DOC_COMP_00272,2026-03-09 14:54:07.542141
CAM_00272,COMP_00272,AY2024-25,FY2023-24,978556474.24,94673426.72,19881850.73,66601452.45,1582104.82,-6379812.99,False,91.61,ITR_DOC_COMP_00272,2026-03-09 14:54:07.542141
CAM_00273,COMP_00273,AY2022-23,FY2021-22,2318039197.44,176878981.39,37745491.25,96050541.45,4367717.0,0.0,False,94.83,ITR_DOC_COMP_00273,2026-03-09 14:54:07.542141
